,carat,clarity,color,culet,cut,date,dateSet,depth,detailsPageUrl,detailsUrl,fluorescence,hasVisualization,lxwRatio,polish,price,pricePerCarat,shape,shipsInDays,shipsInDaysSet,skus,symmetry,table
11,0.30,VS2,E,None,Ideal,Jul 13,Jul 14,60.0,./diamond-details/LD08549027,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08549027,None,False,1.01,Very Good,600,"$2,000",RD,Call,Call,[u'LD08549027'],Very Good,59.0
12,0.30,IF,H,None,Ideal,Jul 10,Jul 11,62.7,./diamond-details/LD08603285,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08603285,Faint,False,1.01,Excellent,600,"$2,000",RD,Call,Call,[u'LD08603285'],Excellent,56.0
13,0.36,SI2,F,None,Ideal,Jul 12,Jul 13,62.2,./diamond-details/LD08627680,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08627680,None,False,1.01,Excellent,600,"$1,667",RD,Call,Call,[u'LD08627680'],Very Good,53.0
14,0.35,SI2,D,None,Ideal,Jul 13,Jul 14,60.1,./diamond-details/LD08631842,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08631842,None,False,1.00,Excellent,600,"$1,714",RD,Call,Call,[u'LD08631842'],Excellent,60.0
15,0.30,VVS1,H,None,Ideal,Jul 12,Jul 13,62.3,./diamond-details/LD08663137,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08663137,Medium,False,1.01,Excellent,600,"$2,000",RD,Call,Call,[u'LD08663137'],Excellent,58.0
16,0.30,VS1,H,None,Very Good,Jul 12,Jul 13,60.3,./diamond-details/LD08675444,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08675444,None,False,1.01,Excellent,600,"$2,000",RD,Call,Call,[u'LD08675444'],Very Good,63.0
17,0.30,VS1,H,None,Very Good,Jul 12,Jul 13,64.7,./diamond-details/LD08681215,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08681215,None,True,1.01,Excellent,600,"$2,000",RD,Call,Call,[u'LD08681215'],Very Good,58.0
18,0.31,VVS2,I,None,Ideal,Jul 12,Jul 13,62.5,./diamond-details/LD08686668,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08686668,None,False,1.01,Excellent,600,"$1,935",RD,Call,Call,[u'LD08686668'],Excellent,58.0
19,0.35,VS2,I,None,Ideal,Jul 12,Jul 13,60.5,./diamond-details/LD08693844,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08693844,None,False,1.00,Excellent,600,"$1,714",RD,Call,Call,[u'LD08693844'],Excellent,60.0
20,0.30,VS1,H,None,Very Good,Jul 12,Jul 13,62.2,./diamond-details/LD08696189,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08696189,None,False,1.01,Excellent,600,"$2,000",RD,Call,Call,[u'LD08696189'],Excellent,61.0
21,0.34,SI2,E,None,Ideal,Jul 12,Jul 13,61.2,./diamond-details/LD08696369,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08696369,None,False,1.01,Excellent,600,"$1,765",RD,Call,Call,[u'LD08696369'],Very Good,58.0
22,0.30,SI1,F,None,Very Good,Jul 12,Jul 13,62.2,./diamond-details/LD08712305,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08712305,None,False,1.01,Excellent,600,"$2,000",RD,Call,Call,[u'LD08712305'],Excellent,61.0
23,0.30,VVS1,I,None,Ideal,Jul 12,Jul 13,62.7,./diamond-details/LD08713754,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08713754,None,False,1.00,Excellent,600,"$2,000",RD,Call,Call,[u'LD08713754'],Excellent,57.0
24,0.30,VVS1,I,None,Ideal,Jul 12,Jul 13,62.0,./diamond-details/LD08740619,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08740619,None,False,1.01,Excellent,600,"$2,000",RD,Call,Call,[u'LD08740619'],Excellent,56.0
25,0.30,VVS1,I,None,Ideal,Jul 12,Jul 13,62.2,./diamond-details/LD08740620,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08740620,None,False,1.00,Excellent,600,"$2,000",RD,Call,Call,[u'LD08740620'],Excellent,57.0
26,0.33,SI1,I,None,Ideal,Jul 12,Jul 13,60.8,./diamond-details/LD08740832,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08740832,Faint,False,1.00,Excellent,600,"$1,818",RD,Call,Call,[u'LD08740832'],Excellent,61.0
27,0.30,SI1,D,None,Ideal,Jul 12,Jul 13,61.2,./diamond-details/LD08754018,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08754018,Medium,False,1.01,Excellent,600,"$2,000",RD,Call,Call,[u'LD08754018'],Excellent,57.0
28,0.30,SI1,F,None,Very Good,Jul 12,Jul 13,59.5,./diamond-details/LD08774232,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08774232,None,False,1.01,Excellent,600,"$2,000",RD,Call,Call,[u'LD08774232'],Very Good,59.0
29,0.30,SI1,F,None,Very Good,Jul 12,Jul 13,61.9,./diamond-details/LD08774233,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08774233,None,False,1.01,Excellent,600,"$2,000",RD,Call,Call,[u'LD08774233'],Excellent,60.0
30,0.35,SI1,H,None,Ideal,Jul 10,Jul 11,62.8,./diamond-details/LD08775977,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08775977,None,False,1.01,Excellent,600,"$1,714",RD,Call,Call,[u'LD08775977'],Excellent,58.0
31,0.30,VS2,H,None,Ideal,Jul 13,Jul 14,59.3,./diamond-details/LD08784301,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08784301,None,False,1.00,Very Good,600,"$2,000",RD,Call,Call,[u'LD08784301'],Excellent,59.0
32,0.30,SI1,F,None,Very Good,Jul 12,Jul 13,60.7,./diamond-details/LD08785314,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08785314,None,False,1.01,Excellent,600,"$2,000",RD,Call,Call,[u'LD08785314'],Excellent,61.0
33,0.30,VS1,D,None,Very Good,Jul 12,Jul 13,63.3,./diamond-details/LD08790772,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08790772,None,False,1.01,Good,600,"$2,000",RD,Call,Call,[u'LD08790772'],Very Good,61.0
34,0.33,VS2,I,None,Ideal,Jul 12,Jul 13,60.4,./diamond-details/LD08793288,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08793288,Medium,False,1.01,Excellent,600,"$1,818",RD,Call,Call,[u'LD08793288'],Excellent,59.0
35,0.30,SI1,D,None,Ideal,Jul 12,Jul 13,61.2,./diamond-details/LD08800148,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08800148,Medium,False,1.00,Excellent,600,"$2,000",RD,Call,Call,[u'LD08800148'],Excellent,57.0
36,0.30,SI1,F,None,Ideal,Jul 5,Jul 6,61.8,./diamond-details/LD08800817,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08800817,None,True,1.00,Excellent,600,"$2,000",RD,Call,Call,[u'LD08800817'],Excellent,59.0
37,0.30,SI1,F,None,Very Good,Jul 12,Jul 13,64.5,./diamond-details/LD08811667,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08811667,None,False,1.01,Excellent,600,"$2,000",RD,Call,Call,[u'LD08811667'],Very Good,55.0
38,0.30,SI1,G,None,Very Good,Jul 12,Jul 13,59.8,./diamond-details/LD08816313,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08816313,None,False,1.00,Excellent,600,"$2,000",RD,Call,Call,[u'LD08816313'],Excellent,59.0
39,0.31,VVS2,I,None,Very Good,Jul 12,Jul 13,63.8,./diamond-details/LD08819090,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08819090,None,False,1.00,Excellent,600,"$1,935",RD,Call,Call,[u'LD08819090'],Very Good,59.0
40,0.30,SI1,F,None,Very Good,Jul 12,Jul 13,62.1,./diamond-details/LD08819436,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08819436,None,False,1.01,Excellent,600,"$2,000",RD,Call,Call,[u'LD08819436'],Very Good,59.0
41,0.30,SI1,F,None,Ideal,Jul 10,Jul 11,62.3,./diamond-details/LD08827116,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08827116,None,False,1.00,Excellent,600,"$2,000",RD,Call,Call,[u'LD08827116'],Excellent,56.0
42,0.30,SI1,F,None,Ideal,Jul 10,Jul 11,62.0,./diamond-details/LD08827572,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08827572,None,False,1.01,Excellent,600,"$2,000",RD,Call,Call,[u'LD08827572'],Excellent,57.0
43,0.30,SI1,F,None,Ideal,Jul 12,Jul 13,62.0,./diamond-details/LD08833207,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08833207,Faint,False,1.00,Excellent,600,"$2,000",RD,Call,Call,[u'LD08833207'],Excellent,57.0
44,0.30,SI1,F,None,Very Good,Jul 12,Jul 13,61.1,./diamond-details/LD08833209,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08833209,None,False,1.01,Excellent,600,"$2,000",RD,Call,Call,[u'LD08833209'],Excellent,55.0
45,0.30,SI1,F,None,Very Good,Jul 12,Jul 13,61.9,./diamond-details/LD08840559,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08840559,None,False,1.01,Excellent,600,"$2,000",RD,Call,Call,[u'LD08840559'],Very Good,58.0
46,0.30,SI1,F,None,Very Good,Jul 12,Jul 13,60.6,./diamond-details/LD08844626,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08844626,None,False,1.01,Excellent,600,"$2,000",RD,Call,Call,[u'LD08844626'],Very Good,62.0
47,0.31,SI1,D,None,Very Good,Jul 12,Jul 13,62.2,./diamond-details/LD08844686,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08844686,None,False,1.01,Excellent,600,"$1,935",RD,Call,Call,[u'LD08844686'],Excellent,58.0
48,0.31,VS2,F,None,Very Good,Jul 12,Jul 13,60.0,./diamond-details/LD08844691,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08844691,None,False,1.00,Excellent,600,"$1,935",RD,Call,Call,[u'LD08844691'],Excellent,59.0
49,0.30,SI1,F,None,Ideal,Jul 10,Jul 11,62.6,./diamond-details/LD08849533,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08849533,None,False,1.01,Excellent,600,"$2,000",RD,Call,Call,[u'LD08849533'],Excellent,59.0
50,0.35,SI2,F,None,Ideal,Jul 10,Jul 11,62.9,./diamond-details/LD08858793,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08858793,None,False,1.01,Excellent,600,"$1,714",RD,Call,Call,[u'LD08858793'],Excellent,57.0
51,0.30,VVS2,I,None,Ideal,Jul 13,Jul 14,61.3,./diamond-details/LD08861590,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08861590,None,False,1.00,Excellent,600,"$2,000",RD,Call,Call,[u'LD08861590'],Excellent,57.0
52,0.30,VVS2,I,None,Ideal,Jul 13,Jul 14,62.1,./diamond-details/LD08861593,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08861593,None,False,1.00,Excellent,600,"$2,000",RD,Call,Call,[u'LD08861593'],Excellent,58.0
53,0.30,VVS2,I,None,Ideal,Jul 13,Jul 14,61.8,./diamond-details/LD08861594,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08861594,None,False,1.01,Excellent,600,"$2,000",RD,Call,Call,[u'LD08861594'],Excellent,60.0
54,0.30,VS2,H,None,Ideal,Jul 13,Jul 14,58.9,./diamond-details/LD08861760,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08861760,None,False,1.00,Excellent,600,"$2,000",RD,Call,Call,[u'LD08861760'],Very Good,61.0
55,0.30,SI1,F,None,Very Good,Jul 12,Jul 13,62.2,./diamond-details/LD08868107,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08868107,None,False,1.01,Excellent,600,"$2,000",RD,Call,Call,[u'LD08868107'],Very Good,57.0
56,0.30,VS1,E,None,Good,Jul 12,Jul 13,64.8,./diamond-details/LD08869202,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08869202,None,False,1.01,Excellent,600,"$2,000",RD,Call,Call,[u'LD08869202'],Very Good,58.0
57,0.30,SI1,G,None,Very Good,Jul 12,Jul 13,63.5,./diamond-details/LD08871971,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08871971,None,False,1.00,Excellent,600,"$2,000",RD,Call,Call,[u'LD08871971'],Excellent,56.0
58,0.30,VS2,E,None,Very Good,Jul 12,Jul 13,59.7,./diamond-details/LD08877845,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08877845,None,False,1.01,Excellent,600,"$2,000",RD,Call,Call,[u'LD08877845'],Excellent,58.0
59,0.30,VS2,E,None,Very Good,Jul 12,Jul 13,64.1,./diamond-details/LD08877849,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08877849,None,False,1.01,Excellent,600,"$2,000",RD,Call,Call,[u'LD08877849'],Very Good,58.0
60,0.37,SI1,I,None,Ideal,Jul 10,Jul 11,62.7,./diamond-details/LD08886727,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08886727,None,False,1.01,Very Good,600,"$1,622",RD,Call,Call,[u'LD08886727'],Excellent,57.0
61,0.30,VS2,H,None,Very Good,Jul 12,Jul 13,63.7,./diamond-details/LD08889809,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08889809,None,False,1.01,Excellent,600,"$2,000",RD,Call,Call,[u'LD08889809'],Excellent,59.0
62,0.30,SI1,F,None,Ideal,Jul 10,Jul 11,58.9,./diamond-details/LD08890339,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08890339,None,False,1.00,Excellent,600,"$2,000",RD,Call,Call,[u'LD08890339'],Excellent,62.0
63,0.30,SI1,F,None,Ideal,Jul 10,Jul 11,61.4,./diamond-details/LD08890348,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08890348,None,False,1.00,Excellent,600,"$2,000",RD,Call,Call,[u'LD08890348'],Excellent,57.0
64,0.30,VS2,E,None,Very Good,Jul 12,Jul 13,59.7,./diamond-details/LD08900013,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08900013,None,False,1.00,Very Good,600,"$2,000",RD,Call,Call,[u'LD08900013'],Very Good,56.0
65,0.30,VS2,H,None,Very Good,Jul 12,Jul 13,62.7,./diamond-details/LD08903086,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08903086,None,False,1.01,Excellent,600,"$2,000",RD,Call,Call,[u'LD08903086'],Very Good,59.0
66,0.30,VS2,H,None,Very Good,Jul 12,Jul 13,59.6,./diamond-details/LD08903087,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08903087,None,False,1.00,Excellent,600,"$2,000",RD,Call,Call,[u'LD08903087'],Very Good,62.0
67,0.30,SI1,F,None,Very Good,Jul 12,Jul 13,64.6,./diamond-details/LD08903563,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08903563,Faint,False,1.00,Excellent,600,"$2,000",RD,Call,Call,[u'LD08903563'],Excellent,57.0
68,0.30,VVS1,I,None,Very Good,Jul 12,Jul 13,62.7,./diamond-details/LD08909079,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08909079,None,False,1.00,Excellent,600,"$2,000",RD,Call,Call,[u'LD08909079'],Excellent,57.0
69,0.30,VS2,H,None,Very Good,Jul 12,Jul 13,64.5,./diamond-details/LD08909386,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08909386,None,False,1.01,Very Good,600,"$2,000",RD,Call,Call,[u'LD08909386'],Very Good,53.0
70,0.30,SI1,E,None,Ideal,Jul 12,Jul 13,62.2,./diamond-details/LD08909612,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08909612,Medium,False,1.00,Excellent,600,"$2,000",RD,Call,Call,[u'LD08909612'],Excellent,57.0
71,0.30,VVS2,F,None,Good,Jul 12,Jul 13,63.8,./diamond-details/LD08915531,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08915531,None,False,1.01,Excellent,600,"$2,000",RD,Call,Call,[u'LD08915531'],Very Good,64.0
72,0.30,VS1,I,None,Ideal,Jul 13,Jul 14,61.2,./diamond-details/LD08917439,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08917439,None,False,1.00,Excellent,600,"$2,000",RD,Call,Call,[u'LD08917439'],Excellent,60.0
73,0.30,VS1,I,None,Ideal,Jul 13,Jul 14,62.5,./diamond-details/LD08929237,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08929237,None,False,1.00,Excellent,600,"$2,000",RD,Call,Call,[u'LD08929237'],Excellent,58.0
74,0.30,VS1,I,None,Ideal,Jul 13,Jul 14,62.5,./diamond-details/LD08929238,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08929238,None,False,1.00,Excellent,600,"$2,000",RD,Call,Call,[u'LD08929238'],Excellent,57.0
75,0.30,VS1,F,None,Good,Jul 12,Jul 13,63.3,./diamond-details/LD08930506,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08930506,Faint,False,1.01,Excellent,600,"$2,000",RD,Call,Call,[u'LD08930506'],Very Good,56.0
76,0.30,VS1,E,None,Very Good,Jul 10,Jul 11,64.4,./diamond-details/LD08940259,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08940259,Faint,False,1.01,Excellent,600,"$2,000",RD,Call,Call,[u'LD08940259'],Excellent,58.0
77,0.31,VS2,G,None,Ideal,Jul 12,Jul 13,60.6,./diamond-details/LD08941142,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08941142,None,False,1.00,Excellent,600,"$1,935",RD,Call,Call,[u'LD08941142'],Excellent,60.0
78,0.38,SI1,J,None,Very Good,Jul 12,Jul 13,64.3,./diamond-details/LD08943917,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08943917,None,False,1.01,Excellent,600,"$1,579",RD,Call,Call,[u'LD08943917'],Excellent,57.0
79,0.30,SI1,F,None,Ideal,Jul 10,Jul 11,61.1,./diamond-details/LD08956446,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08956446,None,False,1.01,Excellent,600,"$2,000",RD,Call,Call,[u'LD08956446'],Excellent,57.0
80,0.30,SI1,F,None,Very Good,Jul 12,Jul 13,64.7,./diamond-details/LD08959039,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08959039,None,False,1.01,Excellent,600,"$2,000",RD,Call,Call,[u'LD08959039'],Very Good,57.0
81,0.31,SI1,H,None,Ideal,Jul 12,Jul 13,62.0,./diamond-details/LD08963113,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08963113,None,False,1.00,Very Good,600,"$1,935",RD,Call,Call,[u'LD08963113'],Excellent,56.0
82,0.30,VVS2,I,None,Ideal,Jul 12,Jul 13,62.4,./diamond-details/LD08963892,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08963892,None,False,1.01,Excellent,600,"$2,000",RD,Call,Call,[u'LD08963892'],Very Good,58.0
83,0.30,VVS1,I,None,Very Good,Jul 12,Jul 13,63.1,./diamond-details/LD08974906,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08974906,Faint,False,1.01,Excellent,600,"$2,000",RD,Call,Call,[u'LD08974906'],Excellent,57.0
84,0.30,VVS2,I,None,Ideal,Jul 12,Jul 13,62.8,./diamond-details/LD08975146,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08975146,None,False,1.01,Excellent,600,"$2,000",RD,Call,Call,[u'LD08975146'],Very Good,58.0
85,0.31,VS2,I,None,Ideal,Jul 12,Jul 13,61.0,./diamond-details/LD08976029,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08976029,None,False,1.00,Excellent,600,"$1,935",RD,Call,Call,[u'LD08976029'],Excellent,59.0
86,0.29,VVS2,F,None,Very Good,Jul 6,Jul 7,59.7,./diamond-details/LD04680061,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD04680061,None,False,1.01,Very Good,601,"$2,072",RD,Call,Call,[u'LD04680061'],Good,60.0
87,0.32,SI1,D,None,Very Good,Jul 6,Jul 7,64.2,./diamond-details/LD04848719,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD04848719,None,False,1.01,Excellent,601,"$1,878",RD,Call,Call,[u'LD04848719'],Very Good,57.0
88,0.36,VVS2,I,None,Ideal,Jul 12,Jul 13,60.3,./diamond-details/LD05297552,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD05297552,Medium,False,1.00,Excellent,601,"$1,669",RD,Call,Call,[u'LD05297552'],Excellent,57.0
89,0.36,IF,J,None,Ideal,Jul 12,Jul 13,62.1,./diamond-details/LD05297582,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD05297582,Medium,False,1.00,Excellent,601,"$1,669",RD,Call,Call,[u'LD05297582'],Excellent,58.0
90,0.32,VVS1,H,None,Ideal,Jul 10,Jul 11,61.9,./diamond-details/LD07340882,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07340882,None,False,1.00,Very Good,601,"$1,878",RD,Call,Call,[u'LD07340882'],Very Good,55.0
