,carat,clarity,color,culet,cut,date,dateSet,depth,detailsPageUrl,detailsUrl,fluorescence,hasVisualization,lxwRatio,polish,price,pricePerCarat,shape,shipsInDays,shipsInDaysSet,skus,symmetry,table
39,0.40,SI1,D,None,Very Good,Jul 6,Jul 7,60.5,./diamond-details/LD08278878,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08278878,None,False,1.01,Excellent,901,"$2,252",RD,Call,Call,[u'LD08278878'],Excellent,60.0
40,0.40,VS2,G,None,Ideal,Jul 12,Jul 13,63.2,./diamond-details/LD08337829,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08337829,None,False,1.01,Excellent,901,"$2,252",RD,Call,Call,[u'LD08337829'],Very Good,56.0
41,0.40,VS2,G,None,Ideal,Jul 12,Jul 13,62.8,./diamond-details/LD08448193,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08448193,None,False,1.00,Excellent,901,"$2,252",RD,Call,Call,[u'LD08448193'],Very Good,58.0
42,0.35,VVS1,E,None,Ideal,Jul 13,Jul 14,62.7,./diamond-details/LD08644943,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08644943,None,False,1.01,Excellent,901,"$2,574",RD,Call,Call,[u'LD08644943'],Very Good,56.0
43,0.55,SI2,J,None,Ideal,Jul 12,Jul 13,62.1,./diamond-details/LD08657487,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08657487,Medium,True,1.00,Excellent,901,"$1,638",RD,Call,Call,[u'LD08657487'],Excellent,59.0
44,0.40,SI1,E,None,Ideal,Jul 12,Jul 13,62.1,./diamond-details/LD08658887,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08658887,None,False,1.00,Excellent,901,"$2,252",RD,Call,Call,[u'LD08658887'],Excellent,58.0
45,0.40,VS2,G,None,Ideal,Jul 12,Jul 13,61.9,./diamond-details/LD08669023,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08669023,None,False,1.01,Excellent,901,"$2,252",RD,Call,Call,[u'LD08669023'],Very Good,57.0
46,0.40,VS1,D,None,Very Good,Jul 12,Jul 13,59.2,./diamond-details/LD08680839,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08680839,None,False,1.00,Excellent,901,"$2,252",RD,Call,Call,[u'LD08680839'],Very Good,61.0
47,0.40,VVS2,H,None,Very Good,Jul 12,Jul 13,64.3,./diamond-details/LD08681317,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08681317,None,False,1.01,Excellent,901,"$2,252",RD,Call,Call,[u'LD08681317'],Excellent,58.0
48,0.32,VVS1,D,None,Ideal,Jul 12,Jul 13,62.8,./diamond-details/LD08753337,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08753337,None,False,1.01,Excellent,901,"$2,816",RD,Call,Call,[u'LD08753337'],Excellent,56.0
49,0.32,VVS1,D,None,Ideal,Jul 12,Jul 13,62.5,./diamond-details/LD08753338,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08753338,None,False,1.01,Excellent,901,"$2,816",RD,Call,Call,[u'LD08753338'],Excellent,56.0
50,0.34,VVS2,D,None,Ideal,Jul 12,Jul 13,62.2,./diamond-details/LD08763415,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08763415,None,False,1.01,Excellent,901,"$2,650",RD,Call,Call,[u'LD08763415'],Excellent,58.0
51,0.40,VS1,F,None,Very Good,Jul 12,Jul 13,64.6,./diamond-details/LD08763608,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08763608,None,False,1.01,Excellent,901,"$2,252",RD,Call,Call,[u'LD08763608'],Excellent,56.0
52,0.32,VVS1,D,None,Ideal,Jul 12,Jul 13,59.9,./diamond-details/LD08768953,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08768953,None,False,1.01,Excellent,901,"$2,816",RD,Call,Call,[u'LD08768953'],Excellent,61.0
53,0.34,VVS1,E,None,Ideal,Jul 12,Jul 13,62.9,./diamond-details/LD08769150,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08769150,None,False,1.01,Excellent,901,"$2,650",RD,Call,Call,[u'LD08769150'],Excellent,58.0
54,0.32,VVS1,D,None,Ideal,Jul 12,Jul 13,63.4,./diamond-details/LD08773676,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08773676,None,False,1.01,Excellent,901,"$2,816",RD,Call,Call,[u'LD08773676'],Excellent,56.0
55,0.40,SI1,E,None,Ideal,Jul 12,Jul 13,60.2,./diamond-details/LD08794247,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08794247,None,False,1.01,Excellent,901,"$2,252",RD,Call,Call,[u'LD08794247'],Very Good,59.0
56,0.34,VVS2,D,None,Ideal,Jul 12,Jul 13,62.1,./diamond-details/LD08818844,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08818844,None,False,1.00,Excellent,901,"$2,650",RD,Call,Call,[u'LD08818844'],Excellent,56.0
57,0.33,VVS1,D,None,Ideal,Jul 12,Jul 13,60.9,./diamond-details/LD08820459,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08820459,None,False,1.01,Excellent,901,"$2,730",RD,Call,Call,[u'LD08820459'],Excellent,57.0
58,0.40,VS1,E,None,Very Good,Jul 12,Jul 13,61.3,./diamond-details/LD08828504,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08828504,None,False,1.01,Excellent,901,"$2,252",RD,Call,Call,[u'LD08828504'],Very Good,63.0
59,0.40,VVS1,G,None,Good,Jul 12,Jul 13,65.7,./diamond-details/LD08843082,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08843082,None,False,1.02,Excellent,901,"$2,252",RD,Call,Call,[u'LD08843082'],Very Good,58.0
60,0.40,VS2,G,None,Ideal,Jul 12,Jul 13,60.1,./diamond-details/LD08844513,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08844513,None,False,1.00,Excellent,901,"$2,252",RD,Call,Call,[u'LD08844513'],Very Good,58.0
61,0.39,SI1,D,None,Ideal,Jul 12,Jul 13,62.4,./diamond-details/LD08845488,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08845488,None,False,1.00,Excellent,901,"$2,310",RD,Call,Call,[u'LD08845488'],Excellent,58.0
62,0.30,IF,D,None,Very Good,Jul 12,Jul 13,63.8,./diamond-details/LD08871466,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08871466,None,False,1.01,Excellent,901,"$3,003",RD,Call,Call,[u'LD08871466'],Very Good,59.0
63,0.30,IF,D,None,Very Good,Jul 12,Jul 13,61.2,./diamond-details/LD08871467,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08871467,None,False,1.01,Excellent,901,"$3,003",RD,Call,Call,[u'LD08871467'],Very Good,58.0
64,0.38,VS2,D,None,Ideal,Jul 12,Jul 13,60.5,./diamond-details/LD08873316,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08873316,Faint,False,1.01,Excellent,901,"$2,371",RD,Call,Call,[u'LD08873316'],Excellent,57.0
65,0.40,VS2,H,None,Ideal,Jul 12,Jul 13,63.1,./diamond-details/LD08875913,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08875913,None,False,1.01,Very Good,901,"$2,252",RD,Call,Call,[u'LD08875913'],Very Good,56.0
66,0.35,VS1,D,None,Ideal,Jul 13,Jul 14,61.6,./diamond-details/LD08884608,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08884608,None,False,1.01,Excellent,901,"$2,574",RD,Call,Call,[u'LD08884608'],Excellent,58.0
67,0.40,VS1,H,None,Very Good,Jul 10,Jul 11,64.6,./diamond-details/LD08886922,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08886922,None,False,1.00,Excellent,901,"$2,252",RD,Call,Call,[u'LD08886922'],Very Good,55.0
68,0.40,VS2,G,None,Very Good,Jul 12,Jul 13,64.0,./diamond-details/LD08897581,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08897581,None,False,1.01,Excellent,901,"$2,252",RD,Call,Call,[u'LD08897581'],Very Good,56.0
69,0.33,VVS1,E,None,Ideal,Jul 12,Jul 13,62.4,./diamond-details/LD08902880,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08902880,None,False,1.01,Excellent,901,"$2,730",RD,Call,Call,[u'LD08902880'],Excellent,57.0
70,0.40,VS1,H,None,Very Good,Jul 10,Jul 11,63.0,./diamond-details/LD08908570,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08908570,None,False,1.01,Excellent,901,"$2,252",RD,Call,Call,[u'LD08908570'],Very Good,60.0
71,0.41,VVS1,I,None,Ideal,Jul 12,Jul 13,62.8,./diamond-details/LD08916131,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08916131,None,False,1.00,Excellent,901,"$2,198",RD,Call,Call,[u'LD08916131'],Excellent,58.0
72,0.34,VS1,D,None,Ideal,Jul 12,Jul 13,60.9,./diamond-details/LD08916595,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08916595,None,False,1.01,Excellent,901,"$2,650",RD,Call,Call,[u'LD08916595'],Excellent,60.0
73,0.40,SI1,F,None,Ideal,Jul 12,Jul 13,62.8,./diamond-details/LD08923423,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08923423,None,False,1.00,Excellent,901,"$2,252",RD,Call,Call,[u'LD08923423'],Excellent,57.0
74,0.40,VS1,H,None,Very Good,Jul 10,Jul 11,63.7,./diamond-details/LD08924400,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08924400,Faint,False,1.00,Excellent,901,"$2,252",RD,Call,Call,[u'LD08924400'],Very Good,56.0
75,0.46,SI2,G,None,Ideal,Jul 10,Jul 11,60.9,./diamond-details/LD08925092,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08925092,None,False,1.01,Very Good,901,"$1,959",RD,Call,Call,[u'LD08925092'],Excellent,59.0
76,0.40,VS1,H,None,Very Good,Jul 10,Jul 11,63.7,./diamond-details/LD08925261,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08925261,Faint,False,1.01,Very Good,901,"$2,252",RD,Call,Call,[u'LD08925261'],Very Good,57.0
77,0.37,VS1,D,None,Ideal,Jul 13,Jul 14,61.7,./diamond-details/LD08928587,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08928587,None,False,1.00,Excellent,901,"$2,435",RD,Call,Call,[u'LD08928587'],Excellent,58.0
78,0.40,VS2,G,None,Ideal,Jul 12,Jul 13,62.4,./diamond-details/LD08938672,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08938672,None,False,1.00,Excellent,901,"$2,252",RD,Call,Call,[u'LD08938672'],Excellent,58.0
79,0.40,VS1,H,None,Ideal,Jul 12,Jul 13,61.9,./diamond-details/LD08939067,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08939067,None,False,1.01,Very Good,901,"$2,252",RD,Call,Call,[u'LD08939067'],Very Good,61.0
80,0.36,VVS2,D,None,Ideal,Jul 12,Jul 13,62.8,./diamond-details/LD08948533,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08948533,None,False,1.01,Excellent,901,"$2,503",RD,Call,Call,[u'LD08948533'],Excellent,59.0
81,0.34,VS1,D,None,Ideal,Jul 12,Jul 13,62.7,./diamond-details/LD08963391,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08963391,None,False,1.01,Excellent,901,"$2,650",RD,Call,Call,[u'LD08963391'],Excellent,57.0
82,0.36,VVS2,E,None,Ideal,Jul 12,Jul 13,61.1,./diamond-details/LD08974081,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08974081,None,False,1.00,Excellent,901,"$2,503",RD,Call,Call,[u'LD08974081'],Excellent,57.0
83,0.33,VVS1,E,None,Ideal,Jul 12,Jul 13,62.8,./diamond-details/LD08975374,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08975374,None,False,1.01,Excellent,901,"$2,730",RD,Call,Call,[u'LD08975374'],Excellent,56.0
84,0.33,VVS1,E,None,Ideal,Jul 12,Jul 13,59.7,./diamond-details/LD08975378,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08975378,None,False,1.00,Excellent,901,"$2,730",RD,Call,Call,[u'LD08975378'],Excellent,60.0
85,0.33,VVS1,E,None,Ideal,Jul 12,Jul 13,62.7,./diamond-details/LD08975379,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08975379,None,False,1.01,Excellent,901,"$2,730",RD,Call,Call,[u'LD08975379'],Excellent,59.0
86,0.34,VS1,D,None,Ideal,Jul 12,Jul 13,59.6,./diamond-details/LD08975642,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08975642,None,False,1.01,Excellent,901,"$2,650",RD,Call,Call,[u'LD08975642'],Excellent,59.0
87,0.38,VS1,D,None,Good,Jul 6,Jul 7,57.5,./diamond-details/LD01547270,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD01547270,None,False,1.01,Very Good,902,"$2,374",RD,Call,Call,[u'LD01547270'],Good,61.0
88,0.40,VVS2,H,None,Ideal,Jul 12,Jul 13,58.7,./diamond-details/LD05632457,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD05632457,None,False,1.00,Very Good,902,"$2,255",RD,Call,Call,[u'LD05632457'],Very Good,62.0
89,0.39,VVS1,G,None,Ideal,Jul 12,Jul 13,62.1,./diamond-details/LD06310217,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD06310217,None,False,1.01,Excellent,902,"$2,313",RD,Call,Call,[u'LD06310217'],Excellent,57.0
90,0.46,VVS2,J,None,Ideal,Jul 12,Jul 13,59.0,./diamond-details/LD06443371,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD06443371,Faint,False,1.00,Excellent,902,"$1,961",RD,Call,Call,[u'LD06443371'],Excellent,62.0
