,carat,clarity,color,culet,cut,date,dateSet,depth,detailsPageUrl,detailsUrl,fluorescence,hasVisualization,lxwRatio,polish,price,pricePerCarat,shape,shipsInDays,shipsInDaysSet,skus,symmetry,table
14,0.60,VS2,D,None,Ideal,Jul 12,Jul 13,62.3,./diamond-details/LD07755940,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07755940,None,False,1.02,Excellent,2201,"$3,668",RD,Call,Call,[u'LD07755940'],Very Good,58.0
15,0.55,IF,F,None,Ideal,Jul 12,Jul 13,62.2,./diamond-details/LD07934805,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07934805,None,False,1.01,Excellent,2201,"$4,002",RD,Call,Call,[u'LD07934805'],Excellent,59.0
16,0.60,VS1,E,None,Ideal,Jul 10,Jul 11,62.5,./diamond-details/LD08001088,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08001088,Medium,False,1.00,Excellent,2201,"$3,668",RD,Call,Call,[u'LD08001088'],Excellent,58.0
17,0.61,VVS2,F,None,Very Good,Jul 10,Jul 11,64.7,./diamond-details/LD08084252,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08084252,Faint,False,1.01,Excellent,2201,"$3,608",RD,Call,Call,[u'LD08084252'],Excellent,57.0
18,0.64,VVS2,H,None,Ideal,Jul 6,Jul 7,62.8,./diamond-details/LD08168130,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08168130,None,False,1.01,Excellent,2201,"$3,439",RD,Call,Call,[u'LD08168130'],Excellent,57.0
19,0.71,VVS2,I,None,Ideal,Jul 6,Jul 7,62.5,./diamond-details/LD08196796,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08196796,Faint,False,1.01,Excellent,2201,"$3,100",RD,Call,Call,[u'LD08196796'],Excellent,58.0
20,0.54,VVS2,D,None,Ideal,Jul 12,Jul 13,62.5,./diamond-details/LD08213854,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08213854,None,True,1.01,Excellent,2201,"$4,076",RD,Call,Call,[u'LD08213854'],Excellent,55.0
21,0.70,VS2,G,None,Very Good,Jul 7,Jul 10,64.7,./diamond-details/LD08315533,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08315533,Strong Blue,False,1.00,Very Good,2201,"$3,144",RD,Call,Call,[u'LD08315533'],Very Good,58.0
22,0.54,VVS2,D,None,Ideal,Jul 12,Jul 13,63.0,./diamond-details/LD08359093,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08359093,None,True,1.01,Excellent,2201,"$4,076",RD,Call,Call,[u'LD08359093'],Excellent,56.0
23,0.54,VVS2,D,None,Ideal,Jul 12,Jul 13,62.4,./diamond-details/LD08374316,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08374316,None,False,1.00,Excellent,2201,"$4,076",RD,Call,Call,[u'LD08374316'],Excellent,58.0
24,0.71,SI1,G,None,Very Good,Jul 6,Jul 7,63.7,./diamond-details/LD08458585,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08458585,Faint,True,1.01,Excellent,2201,"$3,100",RD,Call,Call,[u'LD08458585'],Excellent,55.0
25,0.70,SI1,H,None,Ideal,Jul 12,Jul 13,62.6,./diamond-details/LD08627284,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08627284,None,True,1.01,Very Good,2201,"$3,144",RD,Call,Call,[u'LD08627284'],Excellent,55.0
26,0.58,VVS2,E,None,Ideal,Jul 12,Jul 13,60.8,./diamond-details/LD08716185,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08716185,None,False,1.01,Excellent,2201,"$3,795",RD,Call,Call,[u'LD08716185'],Excellent,57.0
27,0.63,VS1,E,None,Ideal,Jul 12,Jul 13,62.3,./diamond-details/LD08868828,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08868828,Strong,False,1.00,Excellent,2201,"$3,494",RD,Call,Call,[u'LD08868828'],Excellent,56.0
28,0.53,IF,F,None,Ideal,Jul 12,Jul 13,62.0,./diamond-details/LD08916041,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08916041,None,False,1.01,Excellent,2201,"$4,153",RD,Call,Call,[u'LD08916041'],Excellent,57.0
29,0.54,VVS2,D,None,Ideal,Jul 12,Jul 13,62.0,./diamond-details/LD07431301,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07431301,None,False,1.00,Excellent,2202,"$4,078",RD,Call,Call,[u'LD07431301'],Excellent,58.0
30,0.77,SI1,I,None,Very Good,Jul 10,Jul 11,62.3,./diamond-details/LD07524682,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07524682,None,False,1.01,Excellent,2202,"$2,860",RD,Call,Call,[u'LD07524682'],Very Good,60.0
31,0.59,VS1,D,None,Good,Jul 7,Jul 10,59.8,./diamond-details/LD07909856,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07909856,None,False,1.01,Very Good,2202,"$3,732",RD,Call,Call,[u'LD07909856'],Very Good,62.0
32,0.71,VS2,I,None,Ideal,Jul 12,Jul 13,62.6,./diamond-details/LD07930505,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07930505,Faint,True,1.01,Excellent,2202,"$3,101",RD,Call,Call,[u'LD07930505'],Excellent,57.0
33,0.56,VS1,D,None,Ideal,Jul 12,Jul 13,62.5,./diamond-details/LD08413816,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08413816,None,True,1.01,Excellent,2202,"$3,932",RD,Call,Call,[u'LD08413816'],Excellent,56.0
34,0.71,SI1,F,None,Very Good,Jul 10,Jul 11,64.6,./diamond-details/LD08487848,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08487848,None,False,1.01,Excellent,2202,"$3,101",RD,Call,Call,[u'LD08487848'],Excellent,56.0
35,0.61,VS2,F,None,Ideal,Jul 12,Jul 13,62.8,./diamond-details/LD08492896,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08492896,None,True,1.00,Excellent,2202,"$3,610",RD,Call,Call,[u'LD08492896'],Excellent,55.0
36,0.57,VVS1,F,None,Ideal,Jul 12,Jul 13,62.8,./diamond-details/LD08533502,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08533502,None,False,1.01,Excellent,2202,"$3,863",RD,Call,Call,[u'LD08533502'],Excellent,55.0
37,0.70,SI1,D,None,Very Good,Jul 6,Jul 7,59.1,./diamond-details/LD08672442,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08672442,Medium Blue,False,1.01,Excellent,2202,"$3,146",RD,Call,Call,[u'LD08672442'],Excellent,62.0
38,0.53,VVS1,F,None,Ideal,Jul 12,Jul 13,61.6,./diamond-details/LD08703273,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08703273,None,False,1.01,Excellent,2202,"$4,155",RD,Call,Call,[u'LD08703273'],Excellent,60.0
39,0.60,VS2,D,None,Ideal,Jul 12,Jul 13,63.0,./diamond-details/LD08752607,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08752607,None,False,1.01,Very Good,2202,"$3,670",RD,Call,Call,[u'LD08752607'],Excellent,57.0
40,0.54,VVS1,E,None,Ideal,Jul 12,Jul 13,62.2,./diamond-details/LD08803080,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08803080,Faint,False,1.00,Excellent,2202,"$4,078",RD,Call,Call,[u'LD08803080'],Excellent,56.0
41,0.59,VVS2,E,None,Ideal,Jul 13,Jul 14,62.4,./diamond-details/LD08929720,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08929720,None,False,1.01,Excellent,2202,"$3,732",RD,Call,Call,[u'LD08929720'],Excellent,56.0
42,0.51,VS1,D,None,Ideal,Jul 12,Jul 13,62.4,./diamond-details/LD08938129,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08938129,None,False,1.00,Excellent,2202,"$4,318",RD,Call,Call,[u'LD08938129'],Excellent,56.0
43,0.70,VS2,I,None,Very Good,Jul 12,Jul 13,64.7,./diamond-details/LD08957934,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08957934,None,False,1.01,Excellent,2202,"$3,146",RD,Call,Call,[u'LD08957934'],Excellent,59.0
44,0.60,VS2,F,None,Ideal,Jul 12,Jul 13,59.8,./diamond-details/LD08960084,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08960084,None,False,1.01,Excellent,2202,"$3,670",RD,Call,Call,[u'LD08960084'],Excellent,60.0
45,0.60,VS2,D,None,Ideal,Jul 10,Jul 11,62.7,./diamond-details/LD07530205,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07530205,Faint,False,1.01,Excellent,2203,"$3,672",RD,Call,Call,[u'LD07530205'],Excellent,55.0
46,0.50,VVS1,D,None,Ideal,Jul 12,Jul 13,62.7,./diamond-details/LD08038714,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08038714,None,False,1.01,Excellent,2203,"$4,406",RD,Call,Call,[u'LD08038714'],Very Good,57.0
47,0.61,VVS1,G,None,Ideal,Jul 12,Jul 13,62.9,./diamond-details/LD08083524,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08083524,None,False,1.01,Excellent,2203,"$3,611",RD,Call,Call,[u'LD08083524'],Excellent,56.0
48,0.55,IF,F,None,Ideal,Jul 12,Jul 13,62.4,./diamond-details/LD08197805,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08197805,None,False,1.00,Excellent,2203,"$4,005",RD,Call,Call,[u'LD08197805'],Excellent,56.0
49,0.57,VVS2,E,None,Ideal,Jul 12,Jul 13,62.6,./diamond-details/LD08341642,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08341642,None,False,1.00,Excellent,2203,"$3,865",RD,Call,Call,[u'LD08341642'],Excellent,56.0
50,0.53,VVS1,E,None,Ideal,Jul 12,Jul 13,62.2,./diamond-details/LD08550151,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08550151,None,False,1.00,Very Good,2203,"$4,157",RD,Call,Call,[u'LD08550151'],Excellent,57.0
51,0.70,SI1,E,None,Very Good,Jul 12,Jul 13,64.3,./diamond-details/LD08557970,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08557970,None,False,1.01,Excellent,2203,"$3,147",RD,Call,Call,[u'LD08557970'],Very Good,56.0
52,0.50,VVS1,E,None,Ideal,Jul 12,Jul 13,62.6,./diamond-details/LD08603919,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08603919,None,False,1.01,Excellent,2203,"$4,406",RD,Call,Call,[u'LD08603919'],Excellent,58.0
53,0.50,IF,E,None,Ideal,Jul 13,Jul 14,60.4,./diamond-details/LD08679161,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08679161,None,False,1.01,Excellent,2203,"$4,406",RD,Call,Call,[u'LD08679161'],Excellent,60.0
54,0.63,VS1,G,None,Ideal,Jul 12,Jul 13,60.4,./diamond-details/LD08688619,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08688619,None,False,1.01,Excellent,2203,"$3,497",RD,Call,Call,[u'LD08688619'],Excellent,60.0
55,0.60,VVS1,G,None,Ideal,Jul 12,Jul 13,63.3,./diamond-details/LD08695978,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08695978,None,True,1.01,Excellent,2203,"$3,672",RD,Call,Call,[u'LD08695978'],Excellent,57.0
56,0.54,VVS2,D,None,Ideal,Jul 13,Jul 14,61.3,./diamond-details/LD08721177,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08721177,None,False,1.00,Excellent,2203,"$4,080",RD,Call,Call,[u'LD08721177'],Excellent,57.0
57,0.81,SI1,J,None,Ideal,Jul 12,Jul 13,62.4,./diamond-details/LD08722544,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08722544,None,False,1.00,Excellent,2203,"$2,720",RD,Call,Call,[u'LD08722544'],Excellent,57.0
58,0.50,VVS1,D,None,Very Good,Jul 12,Jul 13,64.6,./diamond-details/LD08739929,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08739929,None,False,1.01,Excellent,2203,"$4,406",RD,Call,Call,[u'LD08739929'],Excellent,56.0
59,0.52,VVS2,D,None,Ideal,Jul 12,Jul 13,62.4,./diamond-details/LD08753268,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08753268,None,False,1.00,Excellent,2203,"$4,237",RD,Call,Call,[u'LD08753268'],Excellent,58.0
60,0.63,VS1,G,None,Ideal,Jul 12,Jul 13,61.6,./diamond-details/LD08767631,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08767631,None,False,1.00,Excellent,2203,"$3,497",RD,Call,Call,[u'LD08767631'],Excellent,59.0
61,0.50,VVS1,D,None,Very Good,Jul 12,Jul 13,64.5,./diamond-details/LD08768964,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08768964,None,False,1.01,Excellent,2203,"$4,406",RD,Call,Call,[u'LD08768964'],Excellent,58.0
62,0.60,VS2,E,None,Ideal,Jul 12,Jul 13,60.9,./diamond-details/LD08779024,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08779024,None,False,1.01,Excellent,2203,"$3,672",RD,Call,Call,[u'LD08779024'],Excellent,57.0
63,0.50,VVS1,D,None,Ideal,Jul 12,Jul 13,60.4,./diamond-details/LD08802481,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08802481,None,False,1.01,Excellent,2203,"$4,406",RD,Call,Call,[u'LD08802481'],Very Good,61.0
64,0.50,VVS1,D,None,Very Good,Jul 12,Jul 13,64.1,./diamond-details/LD08806343,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08806343,None,False,1.01,Excellent,2203,"$4,406",RD,Call,Call,[u'LD08806343'],Excellent,58.0
65,0.50,VVS1,D,None,Very Good,Jul 12,Jul 13,63.5,./diamond-details/LD08806351,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08806351,None,False,1.01,Excellent,2203,"$4,406",RD,Call,Call,[u'LD08806351'],Excellent,60.0
66,0.50,IF,E,None,Very Good,Jul 12,Jul 13,64.2,./diamond-details/LD08832697,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08832697,None,False,1.01,Excellent,2203,"$4,406",RD,Call,Call,[u'LD08832697'],Excellent,56.0
67,0.70,VVS2,I,None,Very Good,Jul 10,Jul 11,64.4,./diamond-details/LD08836964,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08836964,Faint,False,1.00,Excellent,2203,"$3,147",RD,Call,Call,[u'LD08836964'],Excellent,57.0
68,0.46,VVS1,D,None,Ideal,Jul 10,Jul 11,60.0,./diamond-details/LD08859314,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08859314,None,False,1.00,Excellent,2203,"$4,789",RD,Call,Call,[u'LD08859314'],Very Good,57.0
69,0.56,VVS2,F,None,Ideal,Jul 12,Jul 13,62.4,./diamond-details/LD08872765,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08872765,None,False,1.01,Excellent,2203,"$3,934",RD,Call,Call,[u'LD08872765'],Excellent,55.0
70,0.54,VVS1,F,None,Ideal,Jul 12,Jul 13,60.2,./diamond-details/LD08888949,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08888949,None,False,1.01,Excellent,2203,"$4,080",RD,Call,Call,[u'LD08888949'],Excellent,59.0
71,0.62,VVS2,G,None,Ideal,Jul 12,Jul 13,61.8,./diamond-details/LD08901022,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08901022,None,False,1.00,Excellent,2203,"$3,553",RD,Call,Call,[u'LD08901022'],Excellent,57.0
72,0.54,VVS1,F,None,Ideal,Jul 12,Jul 13,62.4,./diamond-details/LD08903400,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08903400,None,False,1.01,Excellent,2203,"$4,080",RD,Call,Call,[u'LD08903400'],Excellent,58.0
73,0.54,VVS1,F,None,Ideal,Jul 12,Jul 13,62.0,./diamond-details/LD08942074,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08942074,None,False,1.01,Excellent,2203,"$4,080",RD,Call,Call,[u'LD08942074'],Excellent,60.0
74,0.54,VVS1,F,None,Ideal,Jul 12,Jul 13,60.4,./diamond-details/LD08950585,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08950585,None,False,1.01,Excellent,2203,"$4,080",RD,Call,Call,[u'LD08950585'],Excellent,60.0
75,0.51,VVS2,D,None,Ideal,Jul 12,Jul 13,60.6,./diamond-details/LD08962615,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08962615,None,False,1.00,Excellent,2203,"$4,320",RD,Call,Call,[u'LD08962615'],Excellent,57.0
76,0.51,VVS2,D,None,Ideal,Jul 12,Jul 13,61.1,./diamond-details/LD08962628,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08962628,None,False,1.01,Excellent,2203,"$4,320",RD,Call,Call,[u'LD08962628'],Excellent,60.0
77,0.81,SI1,J,None,Ideal,Jul 12,Jul 13,63.3,./diamond-details/LD08972846,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08972846,None,False,1.01,Excellent,2203,"$2,720",RD,Call,Call,[u'LD08972846'],Excellent,56.0
78,0.50,IF,D,None,Good,Jul 10,Jul 11,66.3,./diamond-details/LD07357569,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07357569,None,False,1.01,Excellent,2204,"$4,408",RD,Call,Call,[u'LD07357569'],Very Good,55.0
79,0.70,SI1,H,None,Ideal,Jul 12,Jul 13,62.9,./diamond-details/LD08095838,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08095838,Faint,True,1.01,Excellent,2204,"$3,149",RD,Call,Call,[u'LD08095838'],Excellent,56.0
80,0.50,IF,E,None,Ideal,Jul 12,Jul 13,61.3,./diamond-details/LD08167390,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08167390,None,False,1.00,Excellent,2204,"$4,408",RD,Call,Call,[u'LD08167390'],Very Good,58.0
81,0.74,VS2,I,None,Ideal,Jul 12,Jul 13,62.4,./diamond-details/LD08331703,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08331703,Faint,True,1.01,Excellent,2204,"$2,978",RD,Call,Call,[u'LD08331703'],Excellent,56.0
82,0.50,VVS1,E,None,Ideal,Jul 10,Jul 11,62.0,./diamond-details/LD08362725,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08362725,None,False,1.01,Excellent,2204,"$4,408",RD,Call,Call,[u'LD08362725'],Excellent,58.0
83,0.51,VVS1,E,None,Ideal,Jul 10,Jul 11,61.3,./diamond-details/LD08389791,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08389791,None,False,1.00,Excellent,2204,"$4,322",RD,Call,Call,[u'LD08389791'],Excellent,59.0
84,0.80,SI1,I,None,Very Good,Jul 12,Jul 13,64.7,./diamond-details/LD08615208,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08615208,Faint,False,1.01,Excellent,2204,"$2,755",RD,Call,Call,[u'LD08615208'],Excellent,57.0
85,0.55,VS1,F,None,Ideal,Jul 10,Jul 11,60.3,./diamond-details/LD08644430,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08644430,None,False,1.01,Excellent,2204,"$4,007",RD,Call,Call,[u'LD08644430'],Excellent,59.0
86,0.50,VVS1,D,None,Very Good,Jul 12,Jul 13,64.2,./diamond-details/LD08659258,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08659258,None,True,1.01,Excellent,2204,"$4,408",RD,Call,Call,[u'LD08659258'],Very Good,56.0
87,0.50,IF,E,None,Ideal,Jul 12,Jul 13,61.6,./diamond-details/LD08773638,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08773638,None,False,1.01,Excellent,2204,"$4,408",RD,Call,Call,[u'LD08773638'],Very Good,56.0
88,0.50,VVS1,D,None,Very Good,Jul 12,Jul 13,63.8,./diamond-details/LD08787624,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08787624,None,False,1.00,Excellent,2204,"$4,408",RD,Call,Call,[u'LD08787624'],Excellent,55.0
89,0.70,SI2,D,None,Ideal,Jul 12,Jul 13,63.5,./diamond-details/LD08787924,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08787924,None,False,1.00,Excellent,2204,"$3,149",RD,Call,Call,[u'LD08787924'],Excellent,57.0
