,carat,clarity,color,culet,cut,date,dateSet,depth,detailsPageUrl,detailsUrl,fluorescence,hasVisualization,lxwRatio,polish,price,pricePerCarat,shape,shipsInDays,shipsInDaysSet,skus,symmetry,table
28,0.41,VVS2,H,None,Ideal,Jul 12,Jul 13,62.4,./diamond-details/LD08895111,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08895111,None,False,1.00,Excellent,1000,"$2,439",RD,Call,Call,[u'LD08895111'],Excellent,58.0
29,0.46,SI1,G,None,Ideal,Jul 12,Jul 13,59.0,./diamond-details/LD08901203,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08901203,None,False,1.00,Very Good,1000,"$2,174",RD,Call,Call,[u'LD08901203'],Very Good,61.0
30,0.40,VS2,F,None,Ideal,Jul 12,Jul 13,62.6,./diamond-details/LD08905037,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08905037,None,False,1.00,Excellent,1000,"$2,500",RD,Call,Call,[u'LD08905037'],Excellent,56.0
31,0.41,VVS2,E,None,Ideal,Jul 13,Jul 14,62.1,./diamond-details/LD08920520,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08920520,Medium,False,1.00,Excellent,1000,"$2,439",RD,Call,Call,[u'LD08920520'],Excellent,57.0
32,0.40,VVS2,F,None,Ideal,Jul 12,Jul 13,63.3,./diamond-details/LD08930458,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08930458,None,False,1.01,Very Good,1000,"$2,500",RD,Call,Call,[u'LD08930458'],Excellent,56.0
33,0.44,SI1,E,None,Ideal,Jul 12,Jul 13,62.1,./diamond-details/LD08960573,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08960573,None,False,1.01,Excellent,1000,"$2,273",RD,Call,Call,[u'LD08960573'],Excellent,55.0
34,0.40,VS1,H,None,Ideal,Jul 12,Jul 13,61.7,./diamond-details/LD08969952,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08969952,None,False,1.00,Excellent,1000,"$2,500",RD,Call,Call,[u'LD08969952'],Excellent,58.0
35,0.36,VVS2,D,None,Ideal,Jul 12,Jul 13,62.5,./diamond-details/LD08971542,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08971542,None,False,1.00,Excellent,1000,"$2,778",RD,Call,Call,[u'LD08971542'],Excellent,58.0
36,0.40,VS2,F,None,Ideal,Jul 12,Jul 13,62.0,./diamond-details/LD07431927,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07431927,Faint,False,1.00,Excellent,1001,"$2,502",RD,Call,Call,[u'LD07431927'],Excellent,56.0
37,0.37,VVS1,E,None,Ideal,Jul 12,Jul 13,58.9,./diamond-details/LD07751602,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07751602,Faint,False,1.00,Excellent,1001,"$2,705",RD,Call,Call,[u'LD07751602'],Excellent,61.0
38,0.40,VVS1,G,None,Ideal,Jul 12,Jul 13,62.8,./diamond-details/LD08171277,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08171277,Medium,True,1.00,Excellent,1001,"$2,502",RD,Call,Call,[u'LD08171277'],Excellent,57.0
39,0.45,SI1,F,None,Ideal,Jul 12,Jul 13,62.8,./diamond-details/LD08390623,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08390623,None,True,1.01,Excellent,1001,"$2,224",RD,Call,Call,[u'LD08390623'],Excellent,56.0
40,0.38,VVS2,E,None,Ideal,Jul 12,Jul 13,59.5,./diamond-details/LD08500276,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08500276,None,False,1.01,Excellent,1001,"$2,634",RD,Call,Call,[u'LD08500276'],Very Good,61.0
41,0.42,VS2,G,None,Ideal,Jul 12,Jul 13,62.6,./diamond-details/LD08617878,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08617878,None,False,1.00,Excellent,1001,"$2,383",RD,Call,Call,[u'LD08617878'],Excellent,57.0
42,0.40,VS2,E,None,Ideal,Jul 12,Jul 13,62.1,./diamond-details/LD08659510,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08659510,None,False,1.01,Excellent,1001,"$2,502",RD,Call,Call,[u'LD08659510'],Excellent,55.0
43,0.41,VS1,H,None,Ideal,Jul 12,Jul 13,60.2,./diamond-details/LD08667978,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08667978,None,False,1.00,Excellent,1001,"$2,441",RD,Call,Call,[u'LD08667978'],Excellent,61.0
44,0.40,VVS1,E,None,Very Good,Jul 12,Jul 13,64.7,./diamond-details/LD08672323,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08672323,Faint,True,1.02,Very Good,1001,"$2,502",RD,Call,Call,[u'LD08672323'],Good,57.0
45,0.40,VS2,E,None,Ideal,Jul 12,Jul 13,62.8,./diamond-details/LD08677576,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08677576,None,False,1.01,Excellent,1001,"$2,502",RD,Call,Call,[u'LD08677576'],Excellent,58.0
46,0.40,VS1,H,None,Ideal,Jul 12,Jul 13,62.0,./diamond-details/LD08686205,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08686205,None,False,1.01,Excellent,1001,"$2,502",RD,Call,Call,[u'LD08686205'],Excellent,57.0
47,0.42,SI1,D,None,Ideal,Jul 12,Jul 13,61.7,./diamond-details/LD08695891,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08695891,None,True,1.01,Excellent,1001,"$2,383",RD,Call,Call,[u'LD08695891'],Excellent,59.0
48,0.40,VVS2,H,None,Ideal,Jul 12,Jul 13,62.1,./diamond-details/LD08711511,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08711511,None,False,1.01,Excellent,1001,"$2,502",RD,Call,Call,[u'LD08711511'],Excellent,58.0
49,0.40,VS2,E,None,Ideal,Jul 12,Jul 13,61.7,./diamond-details/LD08712027,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08712027,None,False,1.01,Excellent,1001,"$2,502",RD,Call,Call,[u'LD08712027'],Excellent,60.0
50,0.40,VVS1,G,None,Ideal,Jul 12,Jul 13,62.7,./diamond-details/LD08713119,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08713119,Medium,False,1.00,Very Good,1001,"$2,502",RD,Call,Call,[u'LD08713119'],Excellent,57.0
51,0.40,VS1,E,None,Ideal,Jul 12,Jul 13,61.8,./diamond-details/LD08713598,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08713598,Medium,False,1.00,Excellent,1001,"$2,502",RD,Call,Call,[u'LD08713598'],Excellent,58.0
52,0.40,VVS2,H,None,Ideal,Jul 12,Jul 13,62.9,./diamond-details/LD08739760,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08739760,None,False,1.01,Excellent,1001,"$2,502",RD,Call,Call,[u'LD08739760'],Excellent,56.0
53,0.35,VVS2,D,None,Ideal,Jul 13,Jul 14,62.7,./diamond-details/LD08745753,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08745753,None,False,1.00,Excellent,1001,"$2,860",RD,Call,Call,[u'LD08745753'],Excellent,58.0
54,0.35,VVS1,F,None,Ideal,Jul 10,Jul 11,61.6,./diamond-details/LD08761055,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08761055,Faint,False,1.01,Excellent,1001,"$2,860",RD,Call,Call,[u'LD08761055'],Excellent,58.0
55,0.41,VVS2,D,None,Ideal,Jul 12,Jul 13,62.1,./diamond-details/LD08767219,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08767219,Medium Blue,False,1.01,Excellent,1001,"$2,441",RD,Call,Call,[u'LD08767219'],Very Good,56.0
56,0.37,IF,F,None,Ideal,Jul 18,Jul 19,59.8,./diamond-details/LD08767821,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08767821,None,False,1.01,Excellent,1001,"$2,705",RD,Call,Call,[u'LD08767821'],Excellent,57.0
57,0.40,VS2,F,None,Ideal,Jul 12,Jul 13,62.8,./diamond-details/LD08829261,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08829261,None,False,1.00,Excellent,1001,"$2,502",RD,Call,Call,[u'LD08829261'],Excellent,58.0
58,0.44,VVS1,H,None,Ideal,Jul 10,Jul 11,62.9,./diamond-details/LD08859725,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08859725,None,False,1.01,Excellent,1001,"$2,275",RD,Call,Call,[u'LD08859725'],Excellent,56.0
59,0.38,VVS2,E,None,Ideal,Jul 13,Jul 14,60.3,./diamond-details/LD08862919,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08862919,None,False,1.00,Excellent,1001,"$2,634",RD,Call,Call,[u'LD08862919'],Excellent,60.0
60,0.40,VS1,E,None,Ideal,Jul 12,Jul 13,59.7,./diamond-details/LD08865755,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08865755,None,False,1.00,Very Good,1001,"$2,502",RD,Call,Call,[u'LD08865755'],Excellent,61.0
61,0.32,IF,D,None,Ideal,Jul 12,Jul 13,61.1,./diamond-details/LD08865756,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08865756,None,False,1.00,Very Good,1001,"$3,128",RD,Call,Call,[u'LD08865756'],Excellent,57.0
62,0.40,VS2,E,None,Ideal,Jul 12,Jul 13,62.1,./diamond-details/LD08871230,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08871230,None,False,1.00,Excellent,1001,"$2,502",RD,Call,Call,[u'LD08871230'],Excellent,57.0
63,0.40,VVS2,E,None,Ideal,Jul 12,Jul 13,59.9,./diamond-details/LD08872756,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08872756,Medium,False,1.01,Excellent,1001,"$2,502",RD,Call,Call,[u'LD08872756'],Very Good,61.0
64,0.40,VVS2,G,None,Very Good,Jul 12,Jul 13,61.7,./diamond-details/LD08873596,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08873596,None,False,1.01,Excellent,1001,"$2,502",RD,Call,Call,[u'LD08873596'],Excellent,60.0
65,0.34,IF,E,None,Ideal,Jul 12,Jul 13,62.0,./diamond-details/LD08916037,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08916037,None,False,1.01,Excellent,1001,"$2,944",RD,Call,Call,[u'LD08916037'],Excellent,59.0
66,0.40,VS1,G,None,Very Good,Jul 12,Jul 13,63.5,./diamond-details/LD08916257,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08916257,None,True,1.01,Excellent,1001,"$2,502",RD,Call,Call,[u'LD08916257'],Excellent,61.0
67,0.40,VS2,G,None,Ideal,Jul 12,Jul 13,62.0,./diamond-details/LD08916950,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08916950,None,False,1.01,Excellent,1001,"$2,502",RD,Call,Call,[u'LD08916950'],Excellent,59.0
68,0.34,VVS1,D,None,Ideal,Jul 12,Jul 13,62.5,./diamond-details/LD08917096,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08917096,None,False,1.01,Excellent,1001,"$2,944",RD,Call,Call,[u'LD08917096'],Excellent,56.0
69,0.40,VVS2,D,None,Very Good,Jul 18,Jul 19,63.9,./diamond-details/LD08934415,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08934415,Faint,False,1.00,Excellent,1001,"$2,502",RD,Call,Call,[u'LD08934415'],Excellent,56.0
70,0.40,VS2,G,None,Ideal,Jul 12,Jul 13,62.3,./diamond-details/LD08938631,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08938631,None,False,1.01,Excellent,1001,"$2,502",RD,Call,Call,[u'LD08938631'],Excellent,58.0
71,0.40,VS2,G,None,Ideal,Jul 12,Jul 13,62.3,./diamond-details/LD08951249,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08951249,None,False,1.01,Excellent,1001,"$2,502",RD,Call,Call,[u'LD08951249'],Excellent,57.0
72,0.40,VS2,G,None,Ideal,Jul 12,Jul 13,62.4,./diamond-details/LD08958870,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08958870,None,False,1.01,Excellent,1001,"$2,502",RD,Call,Call,[u'LD08958870'],Excellent,59.0
73,0.40,VS2,E,None,Ideal,Jul 12,Jul 13,62.9,./diamond-details/LD08959238,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08959238,None,False,1.01,Excellent,1001,"$2,502",RD,Call,Call,[u'LD08959238'],Very Good,57.0
74,0.40,VVS2,G,None,Very Good,Jul 12,Jul 13,63.8,./diamond-details/LD08975036,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08975036,None,False,1.00,Excellent,1001,"$2,502",RD,Call,Call,[u'LD08975036'],Excellent,61.0
75,0.40,VS2,E,None,Ideal,Jul 12,Jul 13,60.6,./diamond-details/LD07430920,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07430920,None,False,1.00,Excellent,1002,"$2,505",RD,Call,Call,[u'LD07430920'],Very Good,61.0
76,0.45,VVS2,J,None,Ideal,Jul 12,Jul 13,62.1,./diamond-details/LD07431539,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07431539,None,False,1.00,Excellent,1002,"$2,227",RD,Call,Call,[u'LD07431539'],Very Good,58.0
77,0.30,IF,D,None,Very Good,Jul 10,Jul 11,63.6,./diamond-details/LD07530786,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07530786,None,False,1.01,Excellent,1002,"$3,340",RD,Call,Call,[u'LD07530786'],Very Good,58.0
78,0.42,IF,H,None,Ideal,Jul 12,Jul 13,63.2,./diamond-details/LD07951103,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07951103,Faint,True,1.01,Excellent,1002,"$2,386",RD,Call,Call,[u'LD07951103'],Excellent,56.0
79,0.49,VS1,J,None,Ideal,Jul 12,Jul 13,58.5,./diamond-details/LD07975843,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07975843,None,False,1.01,Excellent,1002,"$2,045",RD,Call,Call,[u'LD07975843'],Excellent,60.0
80,0.38,VVS1,D,None,Very Good,Jul 12,Jul 13,64.5,./diamond-details/LD08162241,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08162241,Faint,False,1.01,Very Good,1002,"$2,637",RD,Call,Call,[u'LD08162241'],Very Good,57.0
81,0.41,VS1,H,None,Ideal,Jul 12,Jul 13,62.2,./diamond-details/LD08386697,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08386697,None,True,1.01,Excellent,1002,"$2,444",RD,Call,Call,[u'LD08386697'],Excellent,58.0
82,0.41,VVS2,H,None,Ideal,Jul 12,Jul 13,62.1,./diamond-details/LD08387056,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08387056,None,True,1.01,Excellent,1002,"$2,444",RD,Call,Call,[u'LD08387056'],Excellent,58.0
83,0.40,VVS1,F,None,Ideal,Jul 12,Jul 13,61.6,./diamond-details/LD08395710,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08395710,Medium,True,1.00,Excellent,1002,"$2,505",RD,Call,Call,[u'LD08395710'],Excellent,57.0
84,0.38,VVS2,F,None,Ideal,Jul 12,Jul 13,60.1,./diamond-details/LD08414861,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08414861,None,False,1.01,Excellent,1002,"$2,637",RD,Call,Call,[u'LD08414861'],Excellent,60.0
85,0.46,VS2,H,None,Very Good,Jul 12,Jul 13,63.6,./diamond-details/LD08457926,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08457926,None,False,1.00,Very Good,1002,"$2,178",RD,Call,Call,[u'LD08457926'],Excellent,57.0
86,0.37,IF,F,None,Ideal,Jul 13,Jul 14,58.7,./diamond-details/LD08532410,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08532410,None,False,1.00,Excellent,1002,"$2,708",RD,Call,Call,[u'LD08532410'],Excellent,62.0
87,0.41,IF,H,None,Ideal,Jul 10,Jul 11,62.4,./diamond-details/LD08543367,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08543367,None,True,1.01,Excellent,1002,"$2,444",RD,Call,Call,[u'LD08543367'],Excellent,60.0
88,0.40,VS2,E,None,Ideal,Jul 12,Jul 13,60.8,./diamond-details/LD08571083,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08571083,None,False,1.01,Excellent,1002,"$2,505",RD,Call,Call,[u'LD08571083'],Excellent,59.0
89,0.46,VS2,H,None,Very Good,Jul 12,Jul 13,64.6,./diamond-details/LD08584695,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08584695,None,False,1.01,Very Good,1002,"$2,178",RD,Call,Call,[u'LD08584695'],Very Good,58.0
