,carat,clarity,color,culet,cut,date,dateSet,depth,detailsPageUrl,detailsUrl,fluorescence,hasVisualization,lxwRatio,polish,price,pricePerCarat,shape,shipsInDays,shipsInDaysSet,skus,symmetry,table
10,0.70,VS2,E,None,Ideal,Jul 10,Jul 11,63.4,./diamond-details/LD07940376,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07940376,None,False,1.01,Excellent,2701,"$3,859",RD,Call,Call,[u'LD07940376'],Very Good,55.0
11,0.70,VS2,E,None,Ideal,Jul 10,Jul 11,60.3,./diamond-details/LD08455606,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08455606,None,False,1.01,Excellent,2701,"$3,859",RD,Call,Call,[u'LD08455606'],Very Good,59.0
12,0.70,VS2,E,None,Ideal,Jul 10,Jul 11,63.3,./diamond-details/LD08455618,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08455618,None,False,1.01,Excellent,2701,"$3,859",RD,Call,Call,[u'LD08455618'],Very Good,55.0
13,0.70,VS2,F,None,Ideal,Jul 12,Jul 13,61.4,./diamond-details/LD08802818,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08802818,Faint,False,1.01,Excellent,2701,"$3,859",RD,Call,Call,[u'LD08802818'],Very Good,58.0
14,0.74,VS2,H,None,Ideal,Jul 12,Jul 13,61.5,./diamond-details/LD08843965,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08843965,None,False,1.01,Excellent,2701,"$3,650",RD,Call,Call,[u'LD08843965'],Excellent,59.0
15,0.70,VS1,F,None,Very Good,Jul 12,Jul 13,64.7,./diamond-details/LD08853383,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08853383,None,False,1.01,Excellent,2701,"$3,859",RD,Call,Call,[u'LD08853383'],Very Good,56.0
16,0.70,SI1,F,None,Ideal,Jul 12,Jul 13,62.6,./diamond-details/LD08876260,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08876260,None,False,1.00,Excellent,2701,"$3,859",RD,Call,Call,[u'LD08876260'],Excellent,57.0
17,0.70,VS1,G,None,Ideal,Jul 13,Jul 14,61.8,./diamond-details/LD08937247,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08937247,None,True,1.01,Excellent,2701,"$3,859",RD,Call,Call,[u'LD08937247'],Very Good,60.0
18,0.55,VVS1,G,None,Signature Ideal,Jul 5,Jul 5,61.8,./diamond-details/LD05445703,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD05445703,None,True,1.00,Excellent,2702,"$4,913",RD,Call,Call,[u'LD05445703'],Excellent,56.0
19,0.71,VS1,G,None,Ideal,Jul 6,Jul 7,62.5,./diamond-details/LD06987170,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD06987170,Medium,False,1.01,Excellent,2702,"$3,806",RD,Call,Call,[u'LD06987170'],Excellent,55.0
20,0.70,VS1,F,None,Ideal,Jul 12,Jul 13,63.5,./diamond-details/LD07990335,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07990335,Faint,False,1.01,Excellent,2702,"$3,860",RD,Call,Call,[u'LD07990335'],Very Good,56.0
21,0.82,SI1,H,None,Ideal,Jul 12,Jul 13,60.1,./diamond-details/LD08255706,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08255706,None,False,1.00,Excellent,2702,"$3,295",RD,Call,Call,[u'LD08255706'],Excellent,60.0
22,0.71,VS2,D,None,Very Good,Jul 10,Jul 11,64.3,./diamond-details/LD08543376,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08543376,None,False,1.01,Excellent,2702,"$3,806",RD,Call,Call,[u'LD08543376'],Very Good,57.0
23,0.74,IF,I,None,Ideal,Jul 12,Jul 13,63.6,./diamond-details/LD08585690,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08585690,None,False,1.01,Excellent,2702,"$3,651",RD,Call,Call,[u'LD08585690'],Excellent,56.0
24,0.70,VS2,G,None,Ideal,Jul 12,Jul 13,62.2,./diamond-details/LD08586283,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08586283,Medium,False,1.01,Excellent,2702,"$3,860",RD,Call,Call,[u'LD08586283'],Excellent,57.0
25,0.80,VS2,I,None,Ideal,Jul 13,Jul 14,61.2,./diamond-details/LD08679295,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08679295,None,False,1.01,Excellent,2702,"$3,378",RD,Call,Call,[u'LD08679295'],Excellent,57.0
26,0.70,VVS1,H,None,Ideal,Jul 12,Jul 13,61.6,./diamond-details/LD08741544,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08741544,None,False,1.01,Excellent,2702,"$3,860",RD,Call,Call,[u'LD08741544'],Excellent,60.0
27,0.70,VVS1,H,None,Ideal,Jul 12,Jul 13,58.5,./diamond-details/LD08781550,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08781550,None,False,1.00,Excellent,2702,"$3,860",RD,Call,Call,[u'LD08781550'],Excellent,61.0
28,0.73,VVS2,H,None,Ideal,Jul 12,Jul 13,60.3,./diamond-details/LD08888529,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08888529,None,False,1.01,Excellent,2702,"$3,701",RD,Call,Call,[u'LD08888529'],Excellent,59.0
29,0.52,VVS1,D,None,Ideal,Jul 12,Jul 13,62.2,./diamond-details/LD08941859,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08941859,None,False,1.01,Excellent,2702,"$5,196",RD,Call,Call,[u'LD08941859'],Excellent,58.0
30,0.52,VVS1,D,None,Ideal,Jul 12,Jul 13,62.5,./diamond-details/LD08942060,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08942060,None,False,1.01,Excellent,2702,"$5,196",RD,Call,Call,[u'LD08942060'],Excellent,59.0
31,0.71,VVS2,G,None,Very Good,Jul 18,Jul 19,64.0,./diamond-details/LD08961591,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08961591,None,True,1.00,Excellent,2702,"$3,806",RD,Call,Call,[u'LD08961591'],Excellent,56.0
32,0.52,VVS1,D,None,Ideal,Jul 12,Jul 13,62.4,./diamond-details/LD08963209,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08963209,None,False,1.01,Excellent,2702,"$5,196",RD,Call,Call,[u'LD08963209'],Excellent,58.0
33,0.70,VS1,E,None,Ideal,Jul 12,Jul 13,61.6,./diamond-details/LD06087946,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD06087946,Medium,False,1.00,Excellent,2703,"$3,861",RD,Call,Call,[u'LD06087946'],Very Good,55.0
34,0.64,VS1,D,None,Ideal,Jul 12,Jul 13,62.2,./diamond-details/LD07549718,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07549718,None,False,1.01,Excellent,2703,"$4,223",RD,Call,Call,[u'LD07549718'],Excellent,57.0
35,0.55,VVS1,D,None,Signature Ideal,Jul 5,Jul 5,61.4,./diamond-details/LD08356664,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08356664,None,True,1.01,Excellent,2703,"$4,915",RD,Call,Call,[u'LD08356664'],Excellent,57.0
36,0.72,VS2,H,None,Ideal,Jul 10,Jul 11,61.9,./diamond-details/LD08478721,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08478721,None,True,1.01,Excellent,2703,"$3,754",RD,Call,Call,[u'LD08478721'],Excellent,57.0
37,0.70,SI1,D,None,Ideal,Jul 12,Jul 13,62.7,./diamond-details/LD08713380,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08713380,None,True,1.01,Excellent,2703,"$3,861",RD,Call,Call,[u'LD08713380'],Excellent,58.0
38,0.70,VVS2,H,None,Ideal,Jul 12,Jul 13,60.6,./diamond-details/LD08768914,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08768914,None,False,1.01,Excellent,2703,"$3,861",RD,Call,Call,[u'LD08768914'],Very Good,62.0
39,0.56,IF,E,None,Ideal,Jul 12,Jul 13,61.4,./diamond-details/LD08816548,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08816548,None,False,1.00,Excellent,2703,"$4,827",RD,Call,Call,[u'LD08816548'],Excellent,59.0
40,0.80,SI1,H,None,Ideal,Jul 12,Jul 13,62.4,./diamond-details/LD08890662,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08890662,None,True,1.01,Excellent,2703,"$3,379",RD,Call,Call,[u'LD08890662'],Excellent,57.0
41,0.71,SI1,E,None,Ideal,Jul 12,Jul 13,59.9,./diamond-details/LD08915356,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08915356,None,False,1.01,Excellent,2703,"$3,807",RD,Call,Call,[u'LD08915356'],Excellent,59.0
42,0.70,VS1,F,None,Ideal,Jul 12,Jul 13,62.1,./diamond-details/LD08919417,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08919417,Strong,False,1.01,Excellent,2703,"$3,861",RD,Call,Call,[u'LD08919417'],Excellent,58.0
43,0.71,VS1,H,None,Ideal,Jul 6,Jul 7,63.2,./diamond-details/LD06616838,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD06616838,None,False,1.01,Excellent,2704,"$3,808",RD,Call,Call,[u'LD06616838'],Excellent,56.0
44,0.90,SI1,J,None,Good,Jul 12,Jul 13,63.1,./diamond-details/LD06653223,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD06653223,None,False,1.02,Excellent,2704,"$3,004",RD,Call,Call,[u'LD06653223'],Good,59.0
45,0.70,VS1,F,None,Good,Jul 7,Jul 10,65.3,./diamond-details/LD06778426,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD06778426,None,False,1.00,Excellent,2704,"$3,863",RD,Call,Call,[u'LD06778426'],Very Good,57.0
46,0.90,SI1,J,Very Small,Good,Jul 6,Jul 7,64.0,./diamond-details/LD07659436,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07659436,None,False,1.01,Good,2704,"$3,004",RD,Call,Call,[u'LD07659436'],Good,61.0
47,0.70,VS2,E,None,Very Good,Jul 7,Jul 10,59.9,./diamond-details/LD08134811,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08134811,None,False,1.01,Very Good,2704,"$3,863",RD,Call,Call,[u'LD08134811'],Good,64.0
48,0.56,VVS1,D,None,Ideal,Jul 13,Jul 14,62.8,./diamond-details/LD08315353,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08315353,None,False,1.00,Excellent,2704,"$4,829",RD,Call,Call,[u'LD08315353'],Excellent,57.0
49,0.58,IF,E,None,Ideal,Jul 12,Jul 13,62.0,./diamond-details/LD08538738,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08538738,None,False,1.01,Excellent,2704,"$4,662",RD,Call,Call,[u'LD08538738'],Excellent,57.0
50,0.70,SI1,E,None,Ideal,Jul 12,Jul 13,60.8,./diamond-details/LD08587663,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08587663,None,False,1.00,Excellent,2704,"$3,863",RD,Call,Call,[u'LD08587663'],Excellent,58.0
51,0.70,VS2,F,None,Ideal,Jul 12,Jul 13,60.6,./diamond-details/LD08661515,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08661515,None,False,1.00,Very Good,2704,"$3,863",RD,Call,Call,[u'LD08661515'],Very Good,60.0
52,0.74,VVS1,I,None,Ideal,Jul 10,Jul 11,61.0,./diamond-details/LD08766985,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08766985,None,False,1.00,Excellent,2704,"$3,654",RD,Call,Call,[u'LD08766985'],Excellent,59.0
53,0.90,SI1,J,None,Very Good,Jul 12,Jul 13,64.2,./diamond-details/LD08804686,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08804686,None,False,1.02,Excellent,2704,"$3,004",RD,Call,Call,[u'LD08804686'],Very Good,59.0
54,0.56,VVS1,D,None,Ideal,Jul 12,Jul 13,61.8,./diamond-details/LD08848411,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08848411,None,False,1.01,Excellent,2704,"$4,829",RD,Call,Call,[u'LD08848411'],Excellent,57.0
55,0.70,VVS1,G,None,Very Good,Jul 10,Jul 11,63.9,./diamond-details/LD08858384,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08858384,None,False,1.01,Excellent,2704,"$3,863",RD,Call,Call,[u'LD08858384'],Very Good,59.0
56,0.70,IF,H,None,Very Good,Jul 10,Jul 11,62.5,./diamond-details/LD08860840,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08860840,None,False,1.01,Excellent,2704,"$3,863",RD,Call,Call,[u'LD08860840'],Very Good,62.0
57,0.60,VS1,E,None,Ideal,Jul 6,Jul 7,60.7,./diamond-details/LD01847400,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD01847400,Faint,False,1.01,Very Good,2705,"$4,508",RD,Call,Call,[u'LD01847400'],Excellent,57.0
58,0.71,VS2,G,None,Ideal,Jul 10,Jul 11,62.7,./diamond-details/LD07939459,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07939459,None,False,1.01,Excellent,2705,"$3,810",RD,Call,Call,[u'LD07939459'],Excellent,57.0
59,0.80,VVS1,I,None,Very Good,Jul 12,Jul 13,62.8,./diamond-details/LD08243400,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08243400,None,True,1.01,Excellent,2705,"$3,381",RD,Call,Call,[u'LD08243400'],Very Good,62.0
60,0.71,VS2,G,None,Ideal,Jul 10,Jul 11,61.1,./diamond-details/LD08482607,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08482607,None,False,1.01,Excellent,2705,"$3,810",RD,Call,Call,[u'LD08482607'],Excellent,58.0
61,0.71,VS2,G,None,Ideal,Jul 10,Jul 11,61.4,./diamond-details/LD08644865,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08644865,None,False,1.01,Excellent,2705,"$3,810",RD,Call,Call,[u'LD08644865'],Excellent,61.0
62,0.57,IF,D,None,Ideal,Jul 12,Jul 13,61.4,./diamond-details/LD08802365,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08802365,Medium,False,1.01,Excellent,2705,"$4,746",RD,Call,Call,[u'LD08802365'],Excellent,58.0
63,0.85,SI2,D,None,Very Good,Jul 18,Jul 19,64.1,./diamond-details/LD08839750,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08839750,Medium,True,1.01,Very Good,2705,"$3,182",RD,Call,Call,[u'LD08839750'],Very Good,56.0
64,0.71,VS2,G,None,Ideal,Jul 10,Jul 11,59.9,./diamond-details/LD08886665,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08886665,None,False,1.01,Excellent,2705,"$3,810",RD,Call,Call,[u'LD08886665'],Excellent,59.0
65,0.71,VS2,G,None,Ideal,Jul 10,Jul 11,62.8,./diamond-details/LD08908526,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08908526,None,False,1.01,Excellent,2705,"$3,810",RD,Call,Call,[u'LD08908526'],Excellent,56.0
66,0.70,VVS2,D,None,Good,Jul 10,Jul 11,65.5,./diamond-details/LD07938385,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07938385,Faint,False,1.01,Very Good,2706,"$3,866",RD,Call,Call,[u'LD07938385'],Very Good,59.0
67,0.71,VVS2,D,None,Very Good,Jul 12,Jul 13,63.9,./diamond-details/LD07981351,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07981351,Medium Blue,False,1.01,Excellent,2706,"$3,811",RD,Call,Call,[u'LD07981351'],Excellent,59.0
68,0.70,VS1,E,None,Very Good,Jul 10,Jul 11,64.2,./diamond-details/LD08380204,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08380204,None,False,1.01,Very Good,2706,"$3,866",RD,Call,Call,[u'LD08380204'],Very Good,59.0
69,0.80,SI2,D,None,Ideal,Jul 12,Jul 13,62.7,./diamond-details/LD08560492,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08560492,None,True,1.01,Excellent,2706,"$3,382",RD,Call,Call,[u'LD08560492'],Very Good,57.0
70,0.70,VS1,D,None,Very Good,Jul 12,Jul 13,63.9,./diamond-details/LD08581230,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08581230,None,False,1.01,Excellent,2706,"$3,866",RD,Call,Call,[u'LD08581230'],Very Good,58.0
71,0.70,VS2,H,None,Signature Ideal,Jul 5,Jul 5,61.9,./diamond-details/LD08626150,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08626150,None,True,1.00,Excellent,2706,"$3,866",RD,Call,Call,[u'LD08626150'],Excellent,56.0
72,0.80,SI1,H,None,Ideal,Jul 6,Jul 7,62.8,./diamond-details/LD08755268,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08755268,None,True,1.01,Excellent,2706,"$3,382",RD,Call,Call,[u'LD08755268'],Very Good,59.0
73,0.61,VVS2,D,None,Ideal,Jul 12,Jul 13,63.2,./diamond-details/LD08805736,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08805736,None,False,1.01,Excellent,2706,"$4,436",RD,Call,Call,[u'LD08805736'],Excellent,56.0
74,0.61,VVS2,D,None,Ideal,Jul 12,Jul 13,62.3,./diamond-details/LD08868921,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08868921,None,False,1.01,Excellent,2706,"$4,436",RD,Call,Call,[u'LD08868921'],Excellent,56.0
75,0.80,SI1,G,None,Very Good,Jul 18,Jul 19,62.9,./diamond-details/LD08961604,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08961604,None,True,1.00,Very Good,2706,"$3,382",RD,Call,Call,[u'LD08961604'],Excellent,57.0
76,0.70,VVS2,G,None,Very Good,Jul 12,Jul 13,61.9,./diamond-details/LD08970998,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08970998,None,False,1.01,Very Good,2706,"$3,866",RD,Call,Call,[u'LD08970998'],Good,63.0
77,0.71,VS1,D,None,Very Good,Jul 12,Jul 13,64.3,./diamond-details/LD08025513,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08025513,None,False,1.01,Very Good,2707,"$3,813",RD,Call,Call,[u'LD08025513'],Very Good,57.0
78,0.90,VVS2,J,None,Very Good,Jul 12,Jul 13,63.6,./diamond-details/LD08556089,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08556089,Strong,False,1.00,Excellent,2707,"$3,008",RD,Call,Call,[u'LD08556089'],Excellent,59.0
79,0.72,SI1,D,None,Ideal,Jul 13,Jul 14,61.6,./diamond-details/LD08570433,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08570433,Faint,False,1.00,Excellent,2707,"$3,760",RD,Call,Call,[u'LD08570433'],Excellent,59.0
80,0.59,IF,E,None,Ideal,Jul 12,Jul 13,62.5,./diamond-details/LD08725531,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08725531,None,False,1.01,Excellent,2707,"$4,588",RD,Call,Call,[u'LD08725531'],Excellent,58.0
81,0.50,IF,D,None,Very Good,Jul 12,Jul 13,61.7,./diamond-details/LD08773620,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08773620,Faint,False,1.01,Excellent,2707,"$5,414",RD,Call,Call,[u'LD08773620'],Very Good,62.0
82,0.80,VVS2,I,None,Very Good,Jul 12,Jul 13,64.9,./diamond-details/LD08909941,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08909941,None,True,1.01,Excellent,2707,"$3,384",RD,Call,Call,[u'LD08909941'],Very Good,59.0
83,0.70,SI1,F,None,Ideal,Jul 12,Jul 13,63.3,./diamond-details/LD08916714,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08916714,None,False,1.01,Excellent,2707,"$3,867",RD,Call,Call,[u'LD08916714'],Excellent,56.0
84,0.70,VVS1,H,None,Ideal,Jul 12,Jul 13,61.5,./diamond-details/LD08962374,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08962374,None,False,1.01,Excellent,2707,"$3,867",RD,Call,Call,[u'LD08962374'],Excellent,59.0
85,0.73,SI1,F,None,Ideal,Jul 13,Jul 14,62.8,./diamond-details/LD08967898,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08967898,None,True,1.00,Excellent,2707,"$3,708",RD,Call,Call,[u'LD08967898'],Excellent,56.0
86,0.80,SI1,F,None,Ideal,Jul 6,Jul 7,63.2,./diamond-details/LD08968949,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08968949,Strong,False,1.01,Very Good,2707,"$3,384",RD,Call,Call,[u'LD08968949'],Very Good,56.0
87,0.80,VS2,I,None,Ideal,Jul 5,Jul 6,62.2,./diamond-details/LD02742991,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD02742991,Strong,True,1.01,Excellent,2708,"$3,385",RD,Call,Call,[u'LD02742991'],Excellent,57.0
88,0.70,VS2,E,None,Very Good,Jul 12,Jul 13,61.0,./diamond-details/LD07431721,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07431721,None,True,1.01,Excellent,2708,"$3,869",RD,Call,Call,[u'LD07431721'],Excellent,61.0
89,0.70,VS2,E,None,Very Good,Jul 12,Jul 13,63.5,./diamond-details/LD07431722,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07431722,None,True,1.00,Excellent,2708,"$3,869",RD,Call,Call,[u'LD07431722'],Excellent,57.0
