,carat,clarity,color,culet,cut,date,dateSet,depth,detailsPageUrl,detailsUrl,fluorescence,hasVisualization,lxwRatio,polish,price,pricePerCarat,shape,shipsInDays,shipsInDaysSet,skus,symmetry,table
19,0.40,VVS2,F,None,Ideal,Jul 10,Jul 11,61.2,./diamond-details/LD08827149,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08827149,Faint,False,1.00,Excellent,1100,"$2,750",RD,Call,Call,[u'LD08827149'],Excellent,60.0
20,0.42,VS1,E,None,Ideal,Jul 10,Jul 11,61.0,./diamond-details/LD08827289,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08827289,None,False,1.00,Very Good,1100,"$2,619",RD,Call,Call,[u'LD08827289'],Excellent,56.0
21,0.40,VVS2,F,None,Ideal,Jul 10,Jul 11,62.7,./diamond-details/LD08835626,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08835626,Faint,False,1.01,Excellent,1100,"$2,750",RD,Call,Call,[u'LD08835626'],Excellent,58.0
22,0.46,VS1,G,None,Very Good,Jul 12,Jul 13,64.3,./diamond-details/LD08863857,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08863857,Medium Blue,False,1.01,Very Good,1100,"$2,391",RD,Call,Call,[u'LD08863857'],Excellent,57.0
23,0.38,VVS2,D,None,Ideal,Jul 13,Jul 14,61.3,./diamond-details/LD08884626,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08884626,None,False,1.01,Excellent,1100,"$2,895",RD,Call,Call,[u'LD08884626'],Excellent,61.0
24,0.52,SI2,H,None,Very Good,Jul 13,Jul 14,62.3,./diamond-details/LD08929766,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08929766,None,True,1.00,Excellent,1100,"$2,115",RD,Call,Call,[u'LD08929766'],Excellent,56.0
25,0.40,VVS1,G,None,Ideal,Jul 12,Jul 13,61.8,./diamond-details/LD08931182,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08931182,None,False,1.00,Excellent,1100,"$2,750",RD,Call,Call,[u'LD08931182'],Excellent,55.0
26,0.44,VVS2,F,None,Ideal,Jul 12,Jul 13,62.6,./diamond-details/LD08935752,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08935752,Faint,False,1.00,Excellent,1100,"$2,500",RD,Call,Call,[u'LD08935752'],Excellent,56.0
27,0.38,VVS2,D,None,Ideal,Jul 13,Jul 14,59.9,./diamond-details/LD08936644,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08936644,None,False,1.01,Excellent,1100,"$2,895",RD,Call,Call,[u'LD08936644'],Excellent,59.0
28,0.43,SI1,D,None,Ideal,Jul 13,Jul 14,62.4,./diamond-details/LD08936985,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08936985,None,False,1.01,Excellent,1100,"$2,558",RD,Call,Call,[u'LD08936985'],Excellent,58.0
29,0.35,IF,F,None,Ideal,Jul 12,Jul 13,61.7,./diamond-details/LD08937425,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08937425,None,False,1.00,Excellent,1100,"$3,143",RD,Call,Call,[u'LD08937425'],Excellent,58.0
30,0.40,VVS1,G,None,Ideal,Jul 12,Jul 13,62.0,./diamond-details/LD08946930,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08946930,None,False,1.00,Excellent,1100,"$2,750",RD,Call,Call,[u'LD08946930'],Excellent,55.0
31,0.40,VVS1,G,None,Ideal,Jul 12,Jul 13,62.4,./diamond-details/LD08946942,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08946942,None,False,1.00,Excellent,1100,"$2,750",RD,Call,Call,[u'LD08946942'],Excellent,55.0
32,0.50,VS2,I,None,Good,Jul 10,Jul 11,63.8,./diamond-details/LD08962654,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08962654,None,False,1.01,Very Good,1100,"$2,200",RD,Call,Call,[u'LD08962654'],Very Good,59.0
33,0.34,IF,F,None,Ideal,Jul 12,Jul 13,60.5,./diamond-details/LD08963554,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08963554,None,False,1.00,Excellent,1100,"$3,235",RD,Call,Call,[u'LD08963554'],Excellent,61.0
34,0.40,VVS2,E,None,Ideal,Jul 12,Jul 13,62.1,./diamond-details/LD08963688,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08963688,Medium,False,1.01,Excellent,1100,"$2,750",RD,Call,Call,[u'LD08963688'],Excellent,59.0
35,0.37,VVS1,E,None,Ideal,Jul 12,Jul 13,62.9,./diamond-details/LD08975435,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08975435,None,False,1.01,Excellent,1100,"$2,973",RD,Call,Call,[u'LD08975435'],Very Good,58.0
36,0.38,VS1,D,None,Very Good,Jul 6,Jul 7,60.5,./diamond-details/LD01848981,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD01848981,None,False,1.01,Very Good,1101,"$2,897",RD,Call,Call,[u'LD01848981'],Very Good,63.0
37,0.46,VVS1,H,None,Very Good,Jul 12,Jul 13,63.7,./diamond-details/LD05179394,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD05179394,None,False,1.01,Excellent,1101,"$2,393",RD,Call,Call,[u'LD05179394'],Very Good,57.0
38,0.30,IF,D,None,Very Good,Jul 12,Jul 13,64.7,./diamond-details/LD05947408,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD05947408,None,False,1.01,Excellent,1101,"$3,670",RD,Call,Call,[u'LD05947408'],Excellent,56.0
39,0.30,IF,D,None,Very Good,Jul 12,Jul 13,59.1,./diamond-details/LD05947410,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD05947410,None,False,1.00,Very Good,1101,"$3,670",RD,Call,Call,[u'LD05947410'],Very Good,62.0
40,0.58,SI2,I,None,Very Good,Jul 12,Jul 13,62.2,./diamond-details/LD06932782,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD06932782,Faint,False,1.00,Excellent,1101,"$1,898",RD,Call,Call,[u'LD06932782'],Excellent,57.0
41,0.37,VVS1,E,None,Ideal,Jul 13,Jul 14,62.6,./diamond-details/LD08102926,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08102926,Faint,False,1.00,Excellent,1101,"$2,976",RD,Call,Call,[u'LD08102926'],Excellent,57.0
42,0.42,VVS2,E,None,Ideal,Jul 12,Jul 13,61.8,./diamond-details/LD08213866,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08213866,Faint,True,1.01,Excellent,1101,"$2,621",RD,Call,Call,[u'LD08213866'],Excellent,57.0
43,0.41,VS2,G,None,Ideal,Jul 6,Jul 7,61.5,./diamond-details/LD08321899,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08321899,None,True,1.01,Excellent,1101,"$2,685",RD,Call,Call,[u'LD08321899'],Excellent,56.0
44,0.40,IF,F,None,Very Good,Jul 10,Jul 11,62.0,./diamond-details/LD08362662,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08362662,Faint,False,1.01,Very Good,1101,"$2,752",RD,Call,Call,[u'LD08362662'],Very Good,57.0
45,0.40,IF,F,None,Ideal,Jul 12,Jul 13,62.8,./diamond-details/LD08409006,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08409006,None,False,1.01,Excellent,1101,"$2,752",RD,Call,Call,[u'LD08409006'],Very Good,55.0
46,0.40,VVS1,D,None,Very Good,Jul 12,Jul 13,63.8,./diamond-details/LD08439014,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08439014,None,True,1.00,Excellent,1101,"$2,752",RD,Call,Call,[u'LD08439014'],Excellent,59.0
47,0.40,VVS1,D,None,Very Good,Jul 12,Jul 13,64.7,./diamond-details/LD08474768,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08474768,None,True,1.01,Very Good,1101,"$2,752",RD,Call,Call,[u'LD08474768'],Very Good,57.0
48,0.50,SI2,G,None,Ideal,Jul 12,Jul 13,60.3,./diamond-details/LD08636183,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08636183,None,True,1.01,Excellent,1101,"$2,202",RD,Call,Call,[u'LD08636183'],Very Good,59.0
49,0.50,SI2,G,None,Very Good,Jul 12,Jul 13,64.1,./diamond-details/LD08636184,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08636184,None,True,1.01,Excellent,1101,"$2,202",RD,Call,Call,[u'LD08636184'],Very Good,61.0
50,0.43,VS2,E,None,Ideal,Jul 10,Jul 11,62.4,./diamond-details/LD08643547,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08643547,None,False,1.00,Excellent,1101,"$2,560",RD,Call,Call,[u'LD08643547'],Excellent,58.0
51,0.34,VVS1,F,None,Ideal,Jul 12,Jul 13,60.8,./diamond-details/LD08646732,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08646732,None,False,1.00,Excellent,1101,"$3,238",RD,Call,Call,[u'LD08646732'],Excellent,57.0
52,0.40,VVS2,E,None,Ideal,Jul 12,Jul 13,62.2,./diamond-details/LD08652430,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08652430,None,False,1.02,Excellent,1101,"$2,752",RD,Call,Call,[u'LD08652430'],Very Good,59.0
53,0.34,VVS1,D,None,Ideal,Jul 12,Jul 13,60.4,./diamond-details/LD08673736,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08673736,None,True,1.01,Excellent,1101,"$3,238",RD,Call,Call,[u'LD08673736'],Excellent,57.0
54,0.40,VVS2,E,None,Ideal,Jul 12,Jul 13,62.0,./diamond-details/LD08681170,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08681170,None,False,1.01,Excellent,1101,"$2,752",RD,Call,Call,[u'LD08681170'],Very Good,58.0
55,0.36,IF,E,None,Ideal,Jul 13,Jul 14,59.9,./diamond-details/LD08745773,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08745773,None,False,1.00,Excellent,1101,"$3,058",RD,Call,Call,[u'LD08745773'],Excellent,60.0
56,0.50,SI2,G,None,Ideal,Jul 13,Jul 14,62.2,./diamond-details/LD08751851,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08751851,None,True,1.01,Excellent,1101,"$2,202",RD,Call,Call,[u'LD08751851'],Excellent,58.0
57,0.30,IF,D,None,Ideal,Jul 12,Jul 13,62.1,./diamond-details/LD08773422,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08773422,None,False,1.01,Excellent,1101,"$3,670",RD,Call,Call,[u'LD08773422'],Very Good,60.0
58,0.30,IF,D,None,Ideal,Jul 12,Jul 13,60.2,./diamond-details/LD08776737,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08776737,None,False,1.01,Very Good,1101,"$3,670",RD,Call,Call,[u'LD08776737'],Excellent,61.0
59,0.40,VVS2,G,None,Ideal,Jul 12,Jul 13,62.7,./diamond-details/LD08812054,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08812054,None,False,1.01,Excellent,1101,"$2,752",RD,Call,Call,[u'LD08812054'],Excellent,59.0
60,0.50,SI2,G,None,Very Good,Jul 12,Jul 13,63.3,./diamond-details/LD08814057,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08814057,None,False,1.00,Excellent,1101,"$2,202",RD,Call,Call,[u'LD08814057'],Excellent,55.0
61,0.50,SI2,G,None,Very Good,Jul 12,Jul 13,64.1,./diamond-details/LD08843268,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08843268,None,False,1.01,Excellent,1101,"$2,202",RD,Call,Call,[u'LD08843268'],Excellent,55.0
62,0.40,VVS2,G,None,Ideal,Jul 12,Jul 13,62.3,./diamond-details/LD08853149,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08853149,None,False,1.01,Excellent,1101,"$2,752",RD,Call,Call,[u'LD08853149'],Excellent,56.0
63,0.50,SI2,G,None,Very Good,Jul 12,Jul 13,64.1,./diamond-details/LD08854139,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08854139,None,False,1.00,Very Good,1101,"$2,202",RD,Call,Call,[u'LD08854139'],Excellent,58.0
64,0.36,VVS1,E,None,Ideal,Jul 10,Jul 11,61.5,./diamond-details/LD08858349,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08858349,None,False,1.01,Excellent,1101,"$3,058",RD,Call,Call,[u'LD08858349'],Excellent,56.0
65,0.40,VVS2,E,None,Ideal,Jul 12,Jul 13,62.8,./diamond-details/LD08869323,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08869323,None,False,1.01,Excellent,1101,"$2,752",RD,Call,Call,[u'LD08869323'],Very Good,57.0
66,0.30,IF,D,None,Ideal,Jul 12,Jul 13,62.6,./diamond-details/LD08871597,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08871597,None,False,1.01,Excellent,1101,"$3,670",RD,Call,Call,[u'LD08871597'],Very Good,59.0
67,0.34,VVS1,D,None,Ideal,Jul 12,Jul 13,60.2,./diamond-details/LD08877930,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08877930,None,False,1.00,Excellent,1101,"$3,238",RD,Call,Call,[u'LD08877930'],Excellent,60.0
68,0.40,VVS2,G,None,Ideal,Jul 12,Jul 13,62.0,./diamond-details/LD08889693,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08889693,None,False,1.00,Excellent,1101,"$2,752",RD,Call,Call,[u'LD08889693'],Excellent,57.0
69,0.50,SI1,J,None,Ideal,Jul 12,Jul 13,62.2,./diamond-details/LD08895146,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08895146,None,False,1.01,Excellent,1101,"$2,202",RD,Call,Call,[u'LD08895146'],Very Good,55.0
70,0.40,VVS2,G,None,Ideal,Jul 12,Jul 13,62.9,./diamond-details/LD08903419,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08903419,None,False,1.01,Excellent,1101,"$2,752",RD,Call,Call,[u'LD08903419'],Excellent,57.0
71,0.40,VVS2,G,None,Ideal,Jul 12,Jul 13,62.9,./diamond-details/LD08909268,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08909268,None,False,1.01,Excellent,1101,"$2,752",RD,Call,Call,[u'LD08909268'],Excellent,57.0
72,0.43,VS1,G,None,Ideal,Jul 12,Jul 13,61.9,./diamond-details/LD08914892,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08914892,None,False,1.00,Excellent,1101,"$2,560",RD,Call,Call,[u'LD08914892'],Excellent,59.0
73,0.40,VS1,F,None,Ideal,Jul 12,Jul 13,61.3,./diamond-details/LD08917203,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08917203,None,False,1.01,Excellent,1101,"$2,752",RD,Call,Call,[u'LD08917203'],Excellent,60.0
74,0.50,SI2,H,None,Ideal,Jul 12,Jul 13,61.1,./diamond-details/LD08937628,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08937628,None,False,1.00,Excellent,1101,"$2,202",RD,Call,Call,[u'LD08937628'],Excellent,60.0
75,0.40,VS1,F,None,Ideal,Jul 12,Jul 13,62.0,./diamond-details/LD08958710,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08958710,None,False,1.01,Excellent,1101,"$2,752",RD,Call,Call,[u'LD08958710'],Excellent,57.0
76,0.50,SI2,G,None,Ideal,Jul 10,Jul 11,61.3,./diamond-details/LD08962253,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08962253,None,False,1.00,Excellent,1101,"$2,202",RD,Call,Call,[u'LD08962253'],Excellent,57.0
77,0.37,VVS1,F,None,Ideal,Jul 12,Jul 13,63.1,./diamond-details/LD08962860,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08962860,None,False,1.01,Excellent,1101,"$2,976",RD,Call,Call,[u'LD08962860'],Excellent,57.0
78,0.37,VVS1,F,None,Ideal,Jul 12,Jul 13,62.5,./diamond-details/LD08962861,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08962861,None,False,1.01,Excellent,1101,"$2,976",RD,Call,Call,[u'LD08962861'],Excellent,58.0
79,0.36,VVS1,F,None,Ideal,Jul 12,Jul 13,61.4,./diamond-details/LD08962862,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08962862,None,False,1.01,Excellent,1101,"$3,058",RD,Call,Call,[u'LD08962862'],Excellent,59.0
80,0.36,VVS1,F,None,Ideal,Jul 12,Jul 13,61.7,./diamond-details/LD08962863,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08962863,None,False,1.01,Excellent,1101,"$3,058",RD,Call,Call,[u'LD08962863'],Excellent,59.0
81,0.50,VS2,J,None,Very Good,Jul 12,Jul 13,63.5,./diamond-details/LD08972690,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08972690,Faint,False,1.01,Excellent,1101,"$2,202",RD,Call,Call,[u'LD08972690'],Excellent,54.0
82,0.41,VVS1,E,None,Very Good,Jul 10,Jul 11,64.1,./diamond-details/LD06652325,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD06652325,None,False,1.00,Excellent,1102,"$2,688",RD,Call,Call,[u'LD06652325'],Excellent,54.0
83,0.41,VVS2,D,None,Ideal,Jul 12,Jul 13,61.6,./diamond-details/LD06980548,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD06980548,None,False,1.00,Excellent,1102,"$2,688",RD,Call,Call,[u'LD06980548'],Very Good,55.0
84,0.38,VVS1,E,None,Ideal,Jul 12,Jul 13,61.5,./diamond-details/LD08162243,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08162243,None,False,1.01,Excellent,1102,"$2,900",RD,Call,Call,[u'LD08162243'],Very Good,57.0
85,0.50,SI2,E,None,Ideal,Jul 12,Jul 13,60.9,./diamond-details/LD08367053,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08367053,None,False,1.01,Excellent,1102,"$2,204",RD,Call,Call,[u'LD08367053'],Very Good,56.0
86,0.38,VVS1,F,None,Ideal,Jul 12,Jul 13,60.9,./diamond-details/LD08368830,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08368830,None,False,1.00,Excellent,1102,"$2,900",RD,Call,Call,[u'LD08368830'],Excellent,56.0
87,0.41,VVS2,G,None,Ideal,Jul 12,Jul 13,61.9,./diamond-details/LD08371065,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08371065,None,False,1.01,Excellent,1102,"$2,688",RD,Call,Call,[u'LD08371065'],Excellent,59.0
88,0.52,SI2,E,None,Ideal,Jul 6,Jul 7,61.0,./diamond-details/LD08405235,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08405235,Medium,True,1.00,Excellent,1102,"$2,119",RD,Call,Call,[u'LD08405235'],Excellent,60.0
89,0.44,VS2,H,None,Very Good,Jul 7,Jul 10,59.4,./diamond-details/LD08452462,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08452462,None,False,1.00,Excellent,1102,"$2,505",RD,Call,Call,[u'LD08452462'],Excellent,59.0
