,carat,clarity,color,culet,cut,date,dateSet,depth,detailsPageUrl,detailsUrl,fluorescence,hasVisualization,lxwRatio,polish,price,pricePerCarat,shape,shipsInDays,shipsInDaysSet,skus,symmetry,table
16,0.60,VVS2,E,None,Ideal,Jul 12,Jul 13,62.6,./diamond-details/LD08600479,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08600479,None,True,1.01,Excellent,2401,"$4,002",RD,Call,Call,[u'LD08600479'],Excellent,58.0
17,0.70,VS1,H,None,Very Good,Jul 12,Jul 13,64.7,./diamond-details/LD08613188,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08613188,None,True,1.01,Very Good,2401,"$3,430",RD,Call,Call,[u'LD08613188'],Very Good,56.0
18,0.70,VS2,H,None,Ideal,Jul 12,Jul 13,62.6,./diamond-details/LD08637122,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08637122,None,False,1.01,Excellent,2401,"$3,430",RD,Call,Call,[u'LD08637122'],Excellent,57.0
19,0.70,VS2,G,None,Very Good,Jul 12,Jul 13,63.5,./diamond-details/LD08661769,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08661769,None,True,1.01,Very Good,2401,"$3,430",RD,Call,Call,[u'LD08661769'],Very Good,57.0
20,0.70,VS1,H,None,Very Good,Jul 10,Jul 11,64.2,./diamond-details/LD08676578,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08676578,None,False,1.00,Excellent,2401,"$3,430",RD,Call,Call,[u'LD08676578'],Very Good,56.0
21,0.60,VS1,E,None,Ideal,Jul 12,Jul 13,61.6,./diamond-details/LD08713627,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08713627,None,True,1.01,Excellent,2401,"$4,002",RD,Call,Call,[u'LD08713627'],Excellent,56.0
22,0.80,SI2,H,None,Ideal,Jul 13,Jul 14,62.9,./diamond-details/LD08784843,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08784843,None,False,1.01,Excellent,2401,"$3,001",RD,Call,Call,[u'LD08784843'],Excellent,56.0
23,0.70,VVS2,I,None,Ideal,Jul 12,Jul 13,62.7,./diamond-details/LD08794286,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08794286,Faint,True,1.01,Excellent,2401,"$3,430",RD,Call,Call,[u'LD08794286'],Excellent,55.0
24,0.58,VVS1,E,None,Ideal,Jul 12,Jul 13,62.8,./diamond-details/LD08802299,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08802299,None,False,1.01,Excellent,2401,"$4,140",RD,Call,Call,[u'LD08802299'],Excellent,58.0
25,0.70,VS2,F,None,Very Good,Jul 12,Jul 13,64.4,./diamond-details/LD08831377,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08831377,None,False,1.01,Excellent,2401,"$3,430",RD,Call,Call,[u'LD08831377'],Very Good,57.0
26,0.59,VVS1,F,None,Ideal,Jul 13,Jul 14,62.9,./diamond-details/LD08861875,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08861875,None,True,1.00,Excellent,2401,"$4,069",RD,Call,Call,[u'LD08861875'],Excellent,57.0
27,0.70,VVS2,I,None,Ideal,Jul 12,Jul 13,62.7,./diamond-details/LD08892101,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08892101,None,False,1.01,Excellent,2401,"$3,430",RD,Call,Call,[u'LD08892101'],Excellent,57.0
28,0.63,VS2,F,None,Ideal,Jul 12,Jul 13,62.4,./diamond-details/LD08927579,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08927579,None,False,1.01,Excellent,2401,"$3,811",RD,Call,Call,[u'LD08927579'],Excellent,57.0
29,0.70,VS2,H,None,Ideal,Jul 12,Jul 13,59.9,./diamond-details/LD08935145,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08935145,None,False,1.00,Excellent,2401,"$3,430",RD,Call,Call,[u'LD08935145'],Excellent,61.0
30,0.64,VS1,E,None,Ideal,Jul 12,Jul 13,62.9,./diamond-details/LD08963746,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08963746,Medium,False,1.01,Excellent,2401,"$3,752",RD,Call,Call,[u'LD08963746'],Excellent,55.0
31,0.70,SI1,G,None,Ideal,Jul 12,Jul 13,59.1,./diamond-details/LD08971131,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08971131,None,False,1.01,Excellent,2401,"$3,430",RD,Call,Call,[u'LD08971131'],Excellent,60.0
32,0.71,SI1,G,None,Ideal,Jul 12,Jul 13,61.9,./diamond-details/LD06544453,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD06544453,None,False,1.00,Excellent,2402,"$3,383",RD,Call,Call,[u'LD06544453'],Excellent,58.0
33,0.57,VVS1,E,None,Ideal,Jul 12,Jul 13,62.8,./diamond-details/LD08099228,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08099228,None,False,1.01,Excellent,2402,"$4,214",RD,Call,Call,[u'LD08099228'],Excellent,57.0
34,0.54,IF,E,None,Ideal,Jul 12,Jul 13,61.9,./diamond-details/LD08530088,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08530088,None,False,1.00,Very Good,2402,"$4,448",RD,Call,Call,[u'LD08530088'],Excellent,57.0
35,0.72,VS2,G,None,Ideal,Jul 12,Jul 13,60.2,./diamond-details/LD08600678,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08600678,Strong,False,1.01,Excellent,2402,"$3,336",RD,Call,Call,[u'LD08600678'],Excellent,58.0
36,0.60,VVS1,F,None,Ideal,Jul 12,Jul 13,61.6,./diamond-details/LD08675276,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08675276,Medium,True,1.01,Excellent,2402,"$4,003",RD,Call,Call,[u'LD08675276'],Excellent,62.0
37,0.60,VS1,F,None,Ideal,Jul 12,Jul 13,62.2,./diamond-details/LD08794656,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08794656,None,False,1.01,Excellent,2402,"$4,003",RD,Call,Call,[u'LD08794656'],Excellent,59.0
38,0.72,VVS2,G,None,Good,Jul 12,Jul 13,65.6,./diamond-details/LD08851409,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08851409,None,False,1.01,Excellent,2402,"$3,336",RD,Call,Call,[u'LD08851409'],Excellent,56.0
39,0.61,VVS2,F,None,Ideal,Jul 13,Jul 14,62.5,./diamond-details/LD08929723,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08929723,None,False,1.00,Excellent,2402,"$3,938",RD,Call,Call,[u'LD08929723'],Excellent,56.0
40,0.74,SI1,H,None,Ideal,Jul 12,Jul 13,62.5,./diamond-details/LD08961476,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08961476,None,False,1.01,Excellent,2402,"$3,246",RD,Call,Call,[u'LD08961476'],Excellent,56.0
41,0.71,VS2,D,None,Good,Jul 12,Jul 13,66.3,./diamond-details/LD06715028,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD06715028,None,False,1.01,Excellent,2403,"$3,385",RD,Call,Call,[u'LD06715028'],Excellent,58.0
42,0.71,SI1,G,None,Ideal,Jul 12,Jul 13,61.6,./diamond-details/LD07889447,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07889447,None,False,1.00,Excellent,2403,"$3,385",RD,Call,Call,[u'LD07889447'],Excellent,59.0
43,0.80,SI2,H,None,Ideal,Jul 12,Jul 13,62.3,./diamond-details/LD08188311,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08188311,Strong,True,1.00,Excellent,2403,"$3,004",RD,Call,Call,[u'LD08188311'],Excellent,59.0
44,0.62,VS2,D,None,Ideal,Jul 12,Jul 13,62.1,./diamond-details/LD08562486,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08562486,None,False,1.00,Excellent,2403,"$3,876",RD,Call,Call,[u'LD08562486'],Excellent,56.0
45,0.70,VVS2,G,None,Very Good,Jul 12,Jul 13,63.7,./diamond-details/LD08798721,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08798721,None,False,1.00,Excellent,2403,"$3,433",RD,Call,Call,[u'LD08798721'],Excellent,57.0
46,0.73,SI2,D,None,Ideal,Jul 12,Jul 13,60.7,./diamond-details/LD08820464,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08820464,None,False,1.01,Excellent,2403,"$3,292",RD,Call,Call,[u'LD08820464'],Excellent,56.0
47,0.70,VVS2,G,None,Very Good,Jul 12,Jul 13,64.5,./diamond-details/LD08831356,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08831356,None,False,1.01,Excellent,2403,"$3,433",RD,Call,Call,[u'LD08831356'],Very Good,57.0
48,0.71,SI1,E,None,Ideal,Jul 12,Jul 13,62.9,./diamond-details/LD08960422,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08960422,Medium,False,1.01,Excellent,2403,"$3,385",RD,Call,Call,[u'LD08960422'],Excellent,57.0
49,0.70,VS1,H,None,Very Good,Jul 10,Jul 11,64.2,./diamond-details/LD07530277,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07530277,None,False,1.01,Excellent,2404,"$3,434",RD,Call,Call,[u'LD07530277'],Excellent,57.0
50,0.70,SI1,E,None,Ideal,Jul 7,Jul 10,61.9,./diamond-details/LD07992134,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07992134,None,False,1.00,Excellent,2404,"$3,434",RD,Call,Call,[u'LD07992134'],Excellent,56.0
51,0.66,VVS2,G,None,Very Good,Jul 12,Jul 13,61.5,./diamond-details/LD08192309,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08192309,None,False,1.01,Very Good,2404,"$3,642",RD,Call,Call,[u'LD08192309'],Very Good,59.0
52,0.60,VVS2,E,None,Ideal,Jul 10,Jul 11,61.6,./diamond-details/LD08249419,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08249419,Faint,False,1.01,Excellent,2404,"$4,007",RD,Call,Call,[u'LD08249419'],Excellent,59.0
53,0.50,VVS1,D,None,Ideal,Jul 12,Jul 13,61.9,./diamond-details/LD08434411,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08434411,None,False,1.01,Excellent,2404,"$4,808",RD,Call,Call,[u'LD08434411'],Excellent,58.0
54,0.60,VVS2,E,None,Ideal,Jul 10,Jul 11,61.5,./diamond-details/LD08448951,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08448951,Faint,False,1.00,Excellent,2404,"$4,007",RD,Call,Call,[u'LD08448951'],Excellent,60.0
55,0.70,SI1,E,None,Very Good,Jul 12,Jul 13,62.3,./diamond-details/LD08456969,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08456969,None,False,1.00,Excellent,2404,"$3,434",RD,Call,Call,[u'LD08456969'],Very Good,54.0
56,0.61,IF,G,None,Ideal,Jul 10,Jul 11,62.9,./diamond-details/LD08491491,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08491491,None,False,1.01,Excellent,2404,"$3,941",RD,Call,Call,[u'LD08491491'],Excellent,56.0
57,0.70,VS1,I,None,Ideal,Jul 12,Jul 13,62.7,./diamond-details/LD08588149,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08588149,None,False,1.00,Excellent,2404,"$3,434",RD,Call,Call,[u'LD08588149'],Excellent,57.0
58,0.50,VVS1,D,None,Ideal,Jul 12,Jul 13,61.2,./diamond-details/LD08613086,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08613086,None,False,1.00,Excellent,2404,"$4,808",RD,Call,Call,[u'LD08613086'],Excellent,59.0
59,0.71,SI1,E,None,Ideal,Jul 12,Jul 13,62.2,./diamond-details/LD08664385,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08664385,Medium,False,1.00,Very Good,2404,"$3,386",RD,Call,Call,[u'LD08664385'],Very Good,55.0
60,0.55,IF,E,None,Ideal,Jul 13,Jul 14,62.8,./diamond-details/LD08751548,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08751548,None,False,1.01,Excellent,2404,"$4,371",RD,Call,Call,[u'LD08751548'],Excellent,55.0
61,0.80,SI1,H,None,Very Good,Jul 12,Jul 13,64.4,./diamond-details/LD08763053,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08763053,Medium,True,1.01,Excellent,2404,"$3,005",RD,Call,Call,[u'LD08763053'],Very Good,56.0
62,0.50,VVS1,D,None,Ideal,Jul 12,Jul 13,61.2,./diamond-details/LD08802484,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08802484,None,False,1.00,Excellent,2404,"$4,808",RD,Call,Call,[u'LD08802484'],Excellent,59.0
63,0.70,VS1,I,None,Ideal,Jul 12,Jul 13,62.5,./diamond-details/LD08810359,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08810359,None,False,1.01,Excellent,2404,"$3,434",RD,Call,Call,[u'LD08810359'],Excellent,57.0
64,0.70,VS1,I,None,Ideal,Jul 12,Jul 13,61.6,./diamond-details/LD08830907,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08830907,None,False,1.01,Excellent,2404,"$3,434",RD,Call,Call,[u'LD08830907'],Excellent,57.0
65,0.70,SI1,H,None,Ideal,Jul 12,Jul 13,62.0,./diamond-details/LD08852210,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08852210,None,True,1.01,Excellent,2404,"$3,434",RD,Call,Call,[u'LD08852210'],Excellent,58.0
66,0.70,VS2,H,None,Ideal,Jul 10,Jul 11,62.8,./diamond-details/LD08885822,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08885822,Faint,False,1.01,Excellent,2404,"$3,434",RD,Call,Call,[u'LD08885822'],Very Good,56.0
67,0.70,SI1,H,None,Ideal,Jul 12,Jul 13,62.1,./diamond-details/LD08903692,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08903692,None,False,1.01,Excellent,2404,"$3,434",RD,Call,Call,[u'LD08903692'],Excellent,58.0
68,0.70,VVS2,H,None,Very Good,Jul 13,Jul 14,65.1,./diamond-details/LD08944977,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08944977,None,False,1.01,Excellent,2404,"$3,434",RD,Call,Call,[u'LD08944977'],Very Good,56.0
69,0.70,SI1,G,None,Ideal,Jul 12,Jul 13,62.5,./diamond-details/LD08960477,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08960477,None,False,1.01,Excellent,2404,"$3,434",RD,Call,Call,[u'LD08960477'],Excellent,58.0
70,0.60,VS1,E,None,Ideal,Jul 12,Jul 13,62.5,./diamond-details/LD07251106,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07251106,None,False,1.01,Very Good,2405,"$4,008",RD,Call,Call,[u'LD07251106'],Excellent,57.0
71,0.70,SI1,E,None,Ideal,Jul 12,Jul 13,60.3,./diamond-details/LD07253400,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07253400,Faint,False,1.00,Excellent,2405,"$3,436",RD,Call,Call,[u'LD07253400'],Excellent,62.0
72,0.70,SI1,H,None,Signature Ideal,Jul 5,Jul 5,61.5,./diamond-details/LD08139010,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08139010,None,True,1.01,Excellent,2405,"$3,436",RD,Call,Call,[u'LD08139010'],Excellent,56.0
73,0.50,IF,D,None,Very Good,Jul 12,Jul 13,63.9,./diamond-details/LD08521760,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08521760,None,True,1.00,Excellent,2405,"$4,810",RD,Call,Call,[u'LD08521760'],Excellent,55.0
74,0.50,IF,D,None,Very Good,Jul 12,Jul 13,64.4,./diamond-details/LD08615585,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08615585,None,True,1.01,Excellent,2405,"$4,810",RD,Call,Call,[u'LD08615585'],Excellent,56.0
75,0.61,VVS2,D,None,Ideal,Jul 12,Jul 13,62.6,./diamond-details/LD08805734,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08805734,Medium,False,1.01,Excellent,2405,"$3,943",RD,Call,Call,[u'LD08805734'],Excellent,59.0
76,0.70,SI1,F,None,Ideal,Jul 12,Jul 13,62.7,./diamond-details/LD08880369,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08880369,None,False,1.01,Excellent,2405,"$3,436",RD,Call,Call,[u'LD08880369'],Very Good,58.0
77,0.52,VVS1,E,None,Ideal,Jul 12,Jul 13,61.8,./diamond-details/LD08963659,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08963659,None,False,1.01,Excellent,2405,"$4,625",RD,Call,Call,[u'LD08963659'],Excellent,57.0
78,0.67,VVS1,G,None,Very Good,Jul 12,Jul 13,59.0,./diamond-details/LD04267093,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD04267093,None,False,1.01,Very Good,2406,"$3,591",RD,Call,Call,[u'LD04267093'],Good,64.0
79,0.62,VVS1,G,None,Ideal,Jul 10,Jul 11,60.1,./diamond-details/LD08389765,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08389765,None,False,1.01,Excellent,2406,"$3,881",RD,Call,Call,[u'LD08389765'],Excellent,61.0
80,0.70,SI1,G,None,Ideal,Jul 12,Jul 13,60.8,./diamond-details/LD08476144,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08476144,None,False,1.00,Excellent,2406,"$3,437",RD,Call,Call,[u'LD08476144'],Excellent,58.0
81,0.70,VS2,F,None,Very Good,Jul 18,Jul 19,64.5,./diamond-details/LD08520578,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08520578,None,True,1.01,Very Good,2406,"$3,437",RD,Call,Call,[u'LD08520578'],Excellent,56.0
82,0.90,SI2,H,None,Good,Jul 10,Jul 11,65.6,./diamond-details/LD08548694,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08548694,None,False,1.00,Excellent,2406,"$2,673",RD,Call,Call,[u'LD08548694'],Very Good,60.0
83,0.57,VVS2,D,None,Ideal,Jul 12,Jul 13,62.2,./diamond-details/LD08745503,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08745503,None,False,1.01,Excellent,2406,"$4,221",RD,Call,Call,[u'LD08745503'],Excellent,57.0
84,0.55,VVS1,E,None,Ideal,Jul 10,Jul 11,62.1,./diamond-details/LD08763005,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08763005,None,False,1.01,Excellent,2406,"$4,375",RD,Call,Call,[u'LD08763005'],Excellent,56.0
85,0.51,VVS1,D,None,Ideal,Jul 12,Jul 13,62.4,./diamond-details/LD08806285,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08806285,Faint,False,1.01,Excellent,2406,"$4,718",RD,Call,Call,[u'LD08806285'],Excellent,58.0
86,0.73,SI1,F,None,Very Good,Jul 10,Jul 11,60.0,./diamond-details/LD08827373,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08827373,None,False,1.00,Excellent,2406,"$3,296",RD,Call,Call,[u'LD08827373'],Excellent,60.0
87,0.70,VS2,F,None,Very Good,Jul 18,Jul 19,63.6,./diamond-details/LD08839696,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08839696,None,True,1.01,Very Good,2406,"$3,437",RD,Call,Call,[u'LD08839696'],Very Good,58.0
88,0.59,VVS2,G,None,Signature Ideal,Jul 5,Jul 5,61.8,./diamond-details/LD08881818,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08881818,None,True,1.00,Excellent,2406,"$4,078",RD,Call,Call,[u'LD08881818'],Excellent,55.0
89,0.64,VS1,D,None,Ideal,Jul 12,Jul 13,63.5,./diamond-details/LD08894821,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08894821,None,False,1.01,Very Good,2406,"$3,759",RD,Call,Call,[u'LD08894821'],Excellent,57.0
