,carat,clarity,color,culet,cut,date,dateSet,depth,detailsPageUrl,detailsUrl,fluorescence,hasVisualization,lxwRatio,polish,price,pricePerCarat,shape,shipsInDays,shipsInDaysSet,skus,symmetry,table
33,0.70,VVS2,I,None,Ideal,Jul 12,Jul 13,59.8,./diamond-details/LD06529128,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD06529128,None,False,1.00,Very Good,2302,"$3,289",RD,Call,Call,[u'LD06529128'],Excellent,60.0
34,0.70,VVS2,I,None,Very Good,Jul 12,Jul 13,64.1,./diamond-details/LD06529137,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD06529137,None,False,1.00,Excellent,2302,"$3,289",RD,Call,Call,[u'LD06529137'],Very Good,56.0
35,0.70,VVS2,I,None,Very Good,Jul 12,Jul 13,64.1,./diamond-details/LD06529154,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD06529154,None,False,1.01,Excellent,2302,"$3,289",RD,Call,Call,[u'LD06529154'],Excellent,55.0
36,0.70,VVS2,I,None,Very Good,Jul 12,Jul 13,63.8,./diamond-details/LD06529209,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD06529209,None,False,1.01,Excellent,2302,"$3,289",RD,Call,Call,[u'LD06529209'],Excellent,57.0
37,0.70,VVS2,I,None,Very Good,Jul 12,Jul 13,63.9,./diamond-details/LD06529235,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD06529235,None,False,1.01,Excellent,2302,"$3,289",RD,Call,Call,[u'LD06529235'],Very Good,56.0
38,0.70,VVS2,I,None,Very Good,Jul 12,Jul 13,62.0,./diamond-details/LD06529292,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD06529292,None,False,1.01,Excellent,2302,"$3,289",RD,Call,Call,[u'LD06529292'],Very Good,58.0
39,0.70,VVS2,I,None,Very Good,Jul 12,Jul 13,60.5,./diamond-details/LD06529309,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD06529309,None,False,1.01,Very Good,2302,"$3,289",RD,Call,Call,[u'LD06529309'],Excellent,61.0
40,0.70,VVS2,I,None,Very Good,Jul 12,Jul 13,64.3,./diamond-details/LD06529316,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD06529316,None,False,1.01,Very Good,2302,"$3,289",RD,Call,Call,[u'LD06529316'],Very Good,57.0
41,0.70,VVS2,I,None,Very Good,Jul 12,Jul 13,60.9,./diamond-details/LD06529342,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD06529342,None,False,1.00,Very Good,2302,"$3,289",RD,Call,Call,[u'LD06529342'],Very Good,61.0
42,0.70,VVS2,I,None,Very Good,Jul 12,Jul 13,64.1,./diamond-details/LD06529415,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD06529415,None,False,1.01,Excellent,2302,"$3,289",RD,Call,Call,[u'LD06529415'],Very Good,59.0
43,0.63,VVS1,G,None,Ideal,Jul 12,Jul 13,62.0,./diamond-details/LD07989193,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07989193,None,False,1.01,Excellent,2302,"$3,654",RD,Call,Call,[u'LD07989193'],Excellent,57.0
44,0.70,SI1,G,None,Very Good,Jul 6,Jul 7,63.7,./diamond-details/LD08264366,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08264366,None,False,1.01,Very Good,2302,"$3,289",RD,Call,Call,[u'LD08264366'],Very Good,57.0
45,0.63,VVS1,G,None,Ideal,Jul 12,Jul 13,61.3,./diamond-details/LD08428175,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08428175,None,False,1.00,Excellent,2302,"$3,654",RD,Call,Call,[u'LD08428175'],Excellent,56.0
46,0.70,VS1,I,None,Ideal,Jul 10,Jul 11,62.7,./diamond-details/LD08733032,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08733032,None,False,1.01,Excellent,2302,"$3,289",RD,Call,Call,[u'LD08733032'],Excellent,59.0
47,0.62,VS1,E,None,Ideal,Jul 12,Jul 13,61.9,./diamond-details/LD08787911,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08787911,None,False,1.01,Excellent,2302,"$3,713",RD,Call,Call,[u'LD08787911'],Very Good,55.0
48,0.59,IF,F,None,Ideal,Jul 10,Jul 11,62.6,./diamond-details/LD08859861,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08859861,None,False,1.01,Excellent,2302,"$3,902",RD,Call,Call,[u'LD08859861'],Excellent,57.0
49,0.70,SI1,G,None,Ideal,Jul 6,Jul 7,60.5,./diamond-details/LD08886512,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08886512,None,False,1.01,Excellent,2302,"$3,289",RD,Call,Call,[u'LD08886512'],Excellent,60.0
50,0.50,VVS1,D,None,Very Good,Jul 12,Jul 13,64.6,./diamond-details/LD08941866,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08941866,None,False,1.01,Excellent,2302,"$4,604",RD,Call,Call,[u'LD08941866'],Very Good,57.0
51,0.63,VVS2,D,None,Ideal,Jul 12,Jul 13,60.4,./diamond-details/LD08943392,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08943392,Faint,False,1.00,Excellent,2302,"$3,654",RD,Call,Call,[u'LD08943392'],Excellent,58.0
52,0.70,VS2,F,None,Very Good,Jul 12,Jul 13,62.6,./diamond-details/LD08949090,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08949090,Faint,False,1.01,Very Good,2302,"$3,289",RD,Call,Call,[u'LD08949090'],Very Good,56.0
53,0.70,SI1,F,None,Very Good,Jul 12,Jul 13,63.7,./diamond-details/LD08960466,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08960466,Faint,False,1.00,Very Good,2302,"$3,289",RD,Call,Call,[u'LD08960466'],Excellent,61.0
54,0.80,SI2,F,None,Very Good,Jul 12,Jul 13,64.4,./diamond-details/LD08966686,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08966686,None,False,1.01,Very Good,2302,"$2,878",RD,Call,Call,[u'LD08966686'],Very Good,56.0
55,0.70,VS1,I,Very Small,Very Good,Jul 12,Jul 13,58.0,./diamond-details/LD08972093,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08972093,None,True,1.01,Excellent,2302,"$3,289",RD,Call,Call,[u'LD08972093'],Excellent,61.0
56,0.80,SI2,E,None,Very Good,Jul 12,Jul 13,63.7,./diamond-details/LD07257162,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07257162,None,False,1.01,Excellent,2303,"$2,879",RD,Call,Call,[u'LD07257162'],Excellent,58.0
57,0.60,VS1,D,None,Ideal,Jul 12,Jul 13,62.4,./diamond-details/LD07713321,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07713321,None,False,1.01,Excellent,2303,"$3,838",RD,Call,Call,[u'LD07713321'],Very Good,56.0
58,0.60,VS1,D,None,Ideal,Jul 12,Jul 13,62.8,./diamond-details/LD07726369,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07726369,None,False,1.01,Excellent,2303,"$3,838",RD,Call,Call,[u'LD07726369'],Very Good,57.0
59,0.61,VS1,D,None,Ideal,Jul 12,Jul 13,62.3,./diamond-details/LD08295921,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08295921,Medium,True,1.00,Excellent,2303,"$3,775",RD,Call,Call,[u'LD08295921'],Excellent,58.0
60,0.70,VS2,H,None,Ideal,Jul 12,Jul 13,62.6,./diamond-details/LD08624331,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08624331,Faint,False,1.01,Excellent,2303,"$3,290",RD,Call,Call,[u'LD08624331'],Very Good,57.0
61,0.70,VVS1,I,None,Very Good,Jul 12,Jul 13,64.4,./diamond-details/LD08793136,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08793136,None,True,1.01,Excellent,2303,"$3,290",RD,Call,Call,[u'LD08793136'],Excellent,58.0
62,0.80,VS1,J,None,Ideal,Jul 10,Jul 11,62.9,./diamond-details/LD08817909,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08817909,None,False,1.01,Excellent,2303,"$2,879",RD,Call,Call,[u'LD08817909'],Excellent,58.0
63,0.53,IF,G,None,Signature Ideal,Jul 5,Jul 5,61.4,./diamond-details/LD08833859,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08833859,None,True,1.01,Excellent,2303,"$4,345",RD,Call,Call,[u'LD08833859'],Excellent,57.0
64,0.50,IF,D,None,Good,Jul 10,Jul 11,65.9,./diamond-details/LD08860394,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08860394,None,False,1.01,Excellent,2303,"$4,606",RD,Call,Call,[u'LD08860394'],Excellent,55.0
65,0.73,VS2,I,None,Ideal,Jul 12,Jul 13,62.4,./diamond-details/LD08911419,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08911419,None,False,1.00,Excellent,2303,"$3,155",RD,Call,Call,[u'LD08911419'],Excellent,59.0
66,0.50,VVS1,D,None,Ideal,Jul 12,Jul 13,62.8,./diamond-details/LD08954497,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08954497,Faint,False,1.01,Excellent,2303,"$4,606",RD,Call,Call,[u'LD08954497'],Excellent,57.0
67,0.64,VS2,F,None,Ideal,Jul 6,Jul 7,62.0,./diamond-details/LD07962330,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07962330,None,False,1.01,Excellent,2304,"$3,600",RD,Call,Call,[u'LD07962330'],Excellent,59.0
68,0.63,VVS2,G,None,Ideal,Jul 10,Jul 11,63.1,./diamond-details/LD08398212,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08398212,None,False,1.01,Excellent,2304,"$3,657",RD,Call,Call,[u'LD08398212'],Excellent,57.0
69,0.70,VS2,G,None,Very Good,Jul 12,Jul 13,64.4,./diamond-details/LD08582756,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08582756,Medium,False,1.01,Very Good,2304,"$3,291",RD,Call,Call,[u'LD08582756'],Excellent,56.0
70,0.73,SI1,H,None,Very Good,Jul 18,Jul 19,64.6,./diamond-details/LD08596313,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08596313,None,True,1.01,Excellent,2304,"$3,156",RD,Call,Call,[u'LD08596313'],Excellent,57.0
71,0.57,VS1,D,None,Ideal,Jul 12,Jul 13,62.7,./diamond-details/LD08700948,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08700948,None,True,1.01,Excellent,2304,"$4,042",RD,Call,Call,[u'LD08700948'],Excellent,57.0
72,0.60,IF,G,None,Ideal,Jul 6,Jul 7,58.7,./diamond-details/LD08749606,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08749606,None,False,1.01,Excellent,2304,"$3,840",RD,Call,Call,[u'LD08749606'],Excellent,60.0
73,0.70,SI1,D,None,Ideal,Jul 12,Jul 13,61.7,./diamond-details/LD08810498,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08810498,None,True,1.01,Excellent,2304,"$3,291",RD,Call,Call,[u'LD08810498'],Very Good,55.0
74,0.51,VVS1,D,None,Ideal,Jul 12,Jul 13,62.8,./diamond-details/LD08871633,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08871633,Medium,False,1.01,Excellent,2304,"$4,518",RD,Call,Call,[u'LD08871633'],Excellent,57.0
75,0.75,SI2,E,Very Small,Ideal,Jul 13,Jul 14,60.0,./diamond-details/LD08951558,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08951558,None,False,1.00,Excellent,2304,"$3,072",RD,Call,Call,[u'LD08951558'],Excellent,59.0
76,0.60,VS1,E,None,Ideal,Jul 12,Jul 13,62.9,./diamond-details/LD08952631,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08952631,None,False,1.01,Excellent,2304,"$3,840",RD,Call,Call,[u'LD08952631'],Excellent,55.0
77,0.58,VS1,F,Small,Signature Ideal,Jul 5,Jul 5,61.6,./diamond-details/LD04940062,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD04940062,Medium,True,1.01,Excellent,2305,"$3,974",RD,Call,Call,[u'LD04940062'],Excellent,56.0
78,0.70,SI1,E,None,Ideal,Jul 12,Jul 13,60.8,./diamond-details/LD06427210,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD06427210,Faint,False,1.00,Excellent,2305,"$3,293",RD,Call,Call,[u'LD06427210'],Excellent,60.0
79,0.71,VS2,I,None,Very Good,Jul 12,Jul 13,59.0,./diamond-details/LD07103147,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07103147,None,False,1.01,Very Good,2305,"$3,246",RD,Call,Call,[u'LD07103147'],Excellent,60.0
80,0.71,SI1,F,None,Very Good,Jul 6,Jul 7,64.3,./diamond-details/LD08254040,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08254040,Faint,True,1.01,Excellent,2305,"$3,246",RD,Call,Call,[u'LD08254040'],Very Good,58.0
81,0.70,VVS2,G,None,Good,Jul 12,Jul 13,66.4,./diamond-details/LD08426735,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08426735,None,False,1.00,Excellent,2305,"$3,293",RD,Call,Call,[u'LD08426735'],Excellent,58.0
82,0.70,VVS1,H,None,Good,Jul 12,Jul 13,66.4,./diamond-details/LD08454262,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08454262,None,False,1.01,Excellent,2305,"$3,293",RD,Call,Call,[u'LD08454262'],Very Good,59.0
83,0.92,SI2,I,Very Small,Good,Jul 12,Jul 13,66.0,./diamond-details/LD08476450,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08476450,Medium,True,1.00,Very Good,2305,"$2,505",RD,Call,Call,[u'LD08476450'],Very Good,56.0
84,0.80,SI1,I,None,Very Good,Jul 13,Jul 14,63.6,./diamond-details/LD08495947,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08495947,None,False,1.01,Excellent,2305,"$2,881",RD,Call,Call,[u'LD08495947'],Excellent,61.0
85,0.80,SI2,G,None,Ideal,Jul 13,Jul 14,61.6,./diamond-details/LD08570424,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08570424,None,False,1.01,Excellent,2305,"$2,881",RD,Call,Call,[u'LD08570424'],Excellent,59.0
86,0.71,VS2,I,None,Ideal,Jul 12,Jul 13,62.3,./diamond-details/LD08682502,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08682502,None,True,1.00,Excellent,2305,"$3,246",RD,Call,Call,[u'LD08682502'],Excellent,55.0
87,0.63,VS1,F,None,Ideal,Jul 12,Jul 13,62.9,./diamond-details/LD08705332,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08705332,None,False,1.01,Excellent,2305,"$3,659",RD,Call,Call,[u'LD08705332'],Excellent,57.0
88,0.70,VVS1,H,None,Good,Jul 12,Jul 13,65.2,./diamond-details/LD08771081,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08771081,None,False,1.01,Excellent,2305,"$3,293",RD,Call,Call,[u'LD08771081'],Excellent,61.0
89,0.80,SI2,I,None,Ideal,Jul 10,Jul 11,61.7,./diamond-details/LD08817932,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08817932,None,False,1.00,Excellent,2305,"$2,881",RD,Call,Call,[u'LD08817932'],Excellent,55.0
